mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"
63	WT	03m.1	3	22.5	16.5	17.2	0.7644445	26.67	70929.0	1.383199399557955	-0.173250009166721	0.125332184629171	0.0544216673127465	0.0581582999071162	0.015853653528842	0.0535149347991782	-0.175690215893635	0.167558883427009	0.107323597646096	-0.0151888171859737	0.135594645545904	0.119583842193864	-0.193505414835428	0.100118740184607	0.122472100477895	-0.115707043010433	-0.0906857787733155	0.00134374852360386	0.0769313019759604	0.119574414902541	0.102137885438497	-0.0371371597750813	0.0209764871891663	0.106017499742757	0.0860000551884302	-0.00375222583328706	0.0859423507134059	0.0271666766723278	-0.0948788670401463	0.15275292157	-0.0775267152294264	-0.029663063467934	-0.195590786224541	-0.00857118534285582	-0.0434959569586682
64	WT	03m.1	3	23.4	17.6	18.0	0.7692308	24.79	81853.0	1.4019418111916246	-0.167098371491191	0.0999421116076641	-0.0570329267258695	0.0356063796525384	0.0519408748791436	-0.0625784613735432	-0.145591745003662	-0.00555965109730871	-0.0327251568255512	0.0712138232364457	-0.0669278246270236	-0.0143693790400536	-0.125342399115922	0.0287073043265024	-0.0109821686214198	0.0501688357335122	-0.0354573848320743	0.0497586372047029	-0.183714511351533	-0.114552955447275	-0.0679907218477332	-0.0140840151391043	-0.0723443456477322	-0.213339561039804	0.210766142213699	-0.221644057367805	0.322791671334738	-0.120274733869095	0.121515458925632	-0.106584519230084	0.0967039013759037	0.191672542589739	-0.128392496688145	0.276373862433128	0.0130896313730879
65	WT	03m.1	3	24.3	19.2	19.4	0.7983539	20.99	74213.0	1.4787341676980326	-0.192104489139565	0.0955426033870958	-0.0630436040032108	0.0478206916964304	0.000389157479592133	-0.0084599194813528	-0.116447024671236	-0.00658853783254736	0.129155362536379	0.134117611801221	0.0659705787473553	-0.130284494371883	-0.0364899737228423	-0.186959078414993	-0.0569554594590641	0.0555148292692231	-0.0673967299045878	0.022604161390067	-0.0293561861833616	0.119834735789813	0.206079793316633	0.166401003587554	-0.104837476657512	-0.153943327911649	-0.0654586189140198	-0.085784925598837	0.0573671900189004	0.0591309834987249	0.002735450728222	-0.0867364377486492	-0.0790183606166731	-0.10939522354238	0.312552194671326	-0.26064253852172	-0.0965118761794746
66	WT	03m.2	3	18.4	14.4	14.4	0.7826087	21.74	84196.0	1.674068823458275	0.0732609524069007	0.0781735620380502	-0.169963778209743	0.278311056413851	0.158807339138305	0.0269019790441305	-0.123872601025953	0.155118502697955	-0.0238137260097079	0.121508079693866	0.0596072106612684	0.048868072803569	0.00458474339074465	-0.0827681320181438	-0.042100963368722	-0.0534049511215664	-0.151509760963646	-0.0988783823667986	0.107008626179473	0.220020805402876	-0.034188698378271	0.198661594056609	0.0225166047556553	0.120940203229762	-0.0668034420890552	0.0684552830110854	-0.00541174589119392	-0.0955746091532211	-0.0879882236154735	-0.0429537256397861	-0.0169266266041103	-0.0408710570613976	-0.113754033399861	0.0183893404660188	-0.0148455065134018
67	WT	03m.2	3	17.2	12.9	13.5	0.7848837	25.0	82587.0	1.461547123330866	-0.197448509128142	0.143244867255229	-0.0928917839244397	0.0690953456733713	-0.032881650468184	-0.121578883886473	-0.0916460112450053	-0.0314744448377864	-0.182617173728934	0.00664285739585055	-0.0597448085295329	-0.079274873502891	-0.107286830985389	0.157362873743173	-0.0185479691491644	-0.0925518541581307	0.0273647585229772	0.0638269153323344	0.0782342984017822	0.0458630603436672	-0.00476450398525556	0.106036243222073	-0.0377099137325986	0.114070023384808	0.113813758678287	0.120491111031582	0.00189800983051905	0.23095208962316	-0.0940099160080608	0.0860931648797667	0.00125513313929976	-0.154325770883701	0.0683380518128438	0.0456242023818111	-0.00409739250932971
68	WT	03m.2	3	18.4	16.1	16.1	0.87500006	12.5	75263.0	1.5212643459406487	-0.112415726256492	0.128374539945986	-0.11699415971078	0.0924190633700722	0.0238802652244444	-0.107342772169855	-0.0105211255081431	-0.133824788818148	-0.212370342744829	-0.131825136463552	-0.0522231772408934	0.0354672151606291	0.0431045286288594	-0.0378505015124619	0.129573073802047	-0.041486437948349	-0.106752930131306	-0.0777909554781817	0.0205902727935023	0.0739125352325987	-0.128761477900608	0.15576669340747	0.0731859463330139	0.0719003085382466	-0.170315662400264	0.0862931806902523	-0.0551788664788714	-0.220447888724956	0.0261116275886476	-0.0549595891103534	-0.190611955804975	0.0842087466928971	0.0587217498333203	-0.0826995122455151	0.0806755409864944
69	WT	03m.2	3	18.6	12.8	12.9	0.6935484	31.18	78840.0	1.6084640320202883	0.0208113917232033	0.107540066467829	-0.239820092045375	0.0771095690780941	0.152694234240818	0.361737621413391	-0.0823399806954395	0.0171714023522756	0.100528189932904	-0.00407501458642714	-0.193018491883898	-0.129641753541575	-0.11991226705165	0.013747448315666	0.0474652776567932	0.0553661458991859	-0.0835723938115066	0.13083839442648	-0.0849373267190887	-0.0468922213275357	0.00521735051952157	-0.0672658409638942	-0.147802825827089	0.00295850941851422	0.124739022870875	0.0623491569663653	0.0107141524528405	0.0537465701777493	0.00538068053875519	0.0161983521139856	-0.029984764155539	0.045874218455464	0.0485172595670082	-0.0881885806225095	0.0650269157966532
70	WT	03m.2	3	19.6	14.9	15.2	0.7755102	23.98	78337.0	1.5031378879336013	-0.186633013154203	-0.114000875241996	-0.0394841320625061	0.112759264553727	-0.00897939013503101	0.130918799201642	-0.0689096646532588	0.0201822876460322	-0.107764937242475	-0.161755095106145	-0.0598702950068521	0.0211779356150897	0.0995189250138667	-0.0762269326349024	0.00238910740699339	-0.109521303752949	0.123926416673176	0.241767778282849	-0.180707987003172	0.0790395649576676	-0.181496982776775	0.028001596132165	-0.126965162872221	0.0275082723035577	0.0130863673617527	-0.125828501895363	-0.0155490197126776	0.036718699437247	0.107532971738138	0.0656926664937623	0.088015725432057	0.0400501834714729	0.0781338100615509	0.00859451147519488	0.02683548748733
71	KO	03m.3	3	27.2	26.3	26.6	0.97794116	3.31	97341.0	1.6035277735349376	-0.154272512420563	-0.122447294133223	-0.0686252311954755	0.198005886795374	-0.0120757391734868	0.000573783639743562	0.0189936793465527	0.00738009721605357	-0.0905534858757803	0.00450194719904124	0.0208077812952396	0.00931146726088456	0.139525375025481	0.0536101816913467	0.103798008038176	-0.0540469580675843	0.00263359938201748	-0.100360897410237	-0.0374471132444437	-0.0222670898622553	0.253551084303862	0.0787594398665807	0.0707248297074129	0.0785653600302695	0.167160783219138	0.0279411696384531	-0.0232484693418941	0.0178079933424758	-0.149145664174779	-0.0917946578677084	-0.102483345056325	-0.187217122947144	-0.0820959612861036	0.0245744232757814	-0.0721619331181691
72	KO	03m.3	3	26.8	24.9	25.0	0.9328359	7.09	100182.0	1.6986472069573881	-0.129734158098355	-0.14346527716711	-0.161553470060503	0.036203470626985	0.0269135870531687	0.132396867531599	0.122163132271288	-0.067564299932825	0.10186970728483	-0.0339762860811541	-0.0599220286561323	-0.280106707271566	0.0626713442109876	0.171485702346674	-0.0518540976171343	0.0173692641187997	0.197268088504913	-0.0929828005007404	0.0292254993283276	-0.11376393981382	0.0302772945608854	0.064236733318756	0.183802381067021	-0.0614311128273133	-0.133343416193959	0.119043876708326	0.0010243251875828	-0.0233033391154224	-0.129697615813859	0.0713009363403283	0.139582328425792	0.0702980625638742	0.0790591615064704	0.0721705296198298	0.0866534693587736
73	KO	03m.3	3	25.2	24.5	24.6	0.97619045	2.78	82210.0	1.5917879183073556	-0.0709529683246338	-0.118769595503524	-0.119304090763519	0.0550859847859273	0.0202883560757869	0.048636681196862	0.139682784760816	-0.0930154820907966	0.0432446304982359	-0.0387017208853724	-0.0391498307011046	0.024827828435902	0.0281345157098384	0.203159620297975	0.0884142191085071	0.0776097656195606	-0.0627698529973102	-0.103739053443349	-0.0886764234311386	-0.0167345123111556	-0.205234805397171	0.107695750883864	-0.113512283792908	-0.0993490261522164	-0.237690296032829	-0.0654932526136171	0.205493874852646	0.0481606026917287	0.126586727274459	0.0578696243401573	-0.13848257477305	-0.120106418989954	-0.135366545045748	-0.221607233929295	-0.0596398428225435
74	KO	03m.3	3	27.2	23.5	23.6	0.86764705	13.6	83561.0	1.5725018320717545	-0.0765589641132135	-0.136900859939036	-0.108595733973094	-0.0922676067007625	-0.0793669034204759	0.0493604410443749	0.146850086154478	0.00234418280469999	0.0566236589064487	-0.0792654705194471	0.0385440793208059	-0.00470548849015032	0.264204226361335	0.101865497108411	0.138123823708257	-0.0624212374588779	-0.104663961404315	-0.040686720589018	-0.0473940639522598	0.142716972754065	0.214649749191635	0.0653042568275081	0.126569869322286	-0.07815400782012	0.0698248472901867	-5.98866227851354e-05	0.052849319037244	-0.0949023791779946	0.180811677301111	-0.0461699106678875	-0.0324423047431215	-0.0150525127220463	0.0796902570188301	0.0810700736183623	0.0527300270107368
75	KO	03m.3	3	24.8	22.3	22.5	0.9072581	10.08	86744.0	1.5941629632787055	-0.0119644761545081	-0.144475013488002	-0.13679565358273	0.10322352496766	0.0557055673004021	-0.0302376270605137	0.0855472166102174	0.0245046131560973	0.00964608268827354	0.0412244553880401	0.205968189813297	0.0384065838366918	-0.225188095126424	0.0696029430013711	0.105735110416339	0.085201210746098	-0.00383872961831708	-0.0570768777632632	-0.158060044688392	0.111081502871449	-0.0246092074319087	-0.0876490712350886	-0.0698254089347785	0.122328552832551	0.127841469432722	-0.0741037445471132	-0.0832777023669016	-0.0695799728935342	-0.0691812982798351	0.0831221688880994	0.141173777966668	-0.0644043501436108	0.0432690439500752	0.148632771356826	0.195507828489143
76	KO	03m.4	3	17.2	14.2	14.2	0.8255814	17.44	90139.0	1.47507100364237	0.141423071488742	0.0809591854040005	-0.325853962054681	-0.0259021834248443	0.0179254102868562	0.0882188504835177	0.17367962760523	0.200800348542693	-0.203294130767761	-0.108511085520837	0.0677382532674081	0.159307224219689	-0.0334604429781504	-0.0141462512059569	0.0436112864000025	-0.104260728727824	-0.0267418921338997	0.169870973062592	-0.0582502916560927	-0.081870332011475	-0.0898310906749036	-0.0233396511009327	0.134560989653464	-0.00818803641132915	0.014462865265762	-0.114100556272638	0.13952804578069	-0.0708001575995251	0.133405039387888	0.111767533363282	-0.0351731620477865	0.0376260120361195	-0.0213304794110039	0.0511352681197235	-0.0249397753442819
77	KO	03m.4	3	20.5	19.3	20.0	0.9756098	5.85	76006.0	1.7481413749798407	0.104140693236299	0.0686748526078129	-0.147150131425405	0.0562802734724713	-0.0588390717828323	0.0257906626447028	0.0702472186469143	0.0326711499016227	-0.0518261546684055	-0.193861209134761	-0.00883563488517562	0.227828372136616	-0.129100067931881	0.0911853469328221	-0.253886531246484	0.222580906433025	-0.108049541146594	-0.0351467562766858	0.101619023768495	-0.137903266608234	0.0796380923845596	-0.011163447385235	0.0524488305333233	-0.0905364794130762	-0.162611639468124	-0.14012290192067	-0.148553956739759	0.00546014651732225	-0.0212610412374137	-0.216797614124495	-0.0128063640393051	-0.0910594889291257	0.0412637868071241	-0.0204016483213372	-0.0174530222463646
78	KO	03m.4	3	19.9	18.0	18.4	0.92462313	9.55	71367.0	1.6238961840710784	-0.00499114032154528	0.0633853447418505	-0.187372878304875	0.0232226746308937	0.028757887755411	-0.0485784392242839	0.110360933345785	-0.0822493928158771	0.089283749478021	-0.03072874984057	0.173674310536264	0.000583856380836484	-0.14796093568612	-0.0212922483614307	-0.187362582479288	0.265770580021722	0.207749006316149	-0.137902885847115	-0.0677597388105328	0.193951385751525	-0.0985619421318967	-0.174351457971774	-0.0740356297998928	0.135915032562281	0.133060912947166	0.110412833212576	-0.061910370456225	0.0290593431767498	0.0175296086985633	-0.0220518193407467	-0.181940878301237	-0.0725663094500811	-0.0216483863839222	-0.054751802028366	-0.143306923434435
79	KO	03m.4	3	18.8	18.3	18.7	0.99468094	2.66	94924.0	1.7029119493089677	-0.0625485637323591	0.076745682434926	-0.158663184309887	0.131412767221432	0.138495935933665	-0.0687944910753909	-0.0648161474255711	-0.215663088450169	0.151639525392491	-0.0444385232389509	0.0646396821738566	-0.112959610828755	0.158132522472821	-0.0824588468326947	-0.248945102619726	-0.00261793794955224	0.0875755275539873	0.0170865891112116	-0.0111236590098858	-0.195943826927886	0.183214573749059	-0.0909502224848133	0.124972710485331	0.107966255472563	-0.23327287802409	-0.164596848441595	0.222401226559447	0.0349872081324563	-0.0479297969244991	0.0957342173741439	0.0677191956945296	0.0661214354240474	-0.070716730382303	0.0907547486005922	-0.0869564228387752
80	KO	03m.4	3	17.4	17.1	17.4	1.0	1.72	99828.0	1.7968827663580955	0.068562867337901	-0.158688581936979	-0.255333122982363	0.0480255322527341	-0.0797472620350447	0.0529224468713095	-0.0671402355053587	0.100939809024426	0.0329035674818631	-0.0505872624710233	0.112879220056858	0.17065502229187	0.0414391017117331	-0.112205911192023	-0.028885653858632	0.0623157803379338	-0.178853119168217	-0.0197055256197858	0.0366600272333461	-0.169400150919822	0.00932302930987077	-0.108542856223929	-0.00928227947376133	-0.0321524404925846	-0.10718641490012	0.202253872152357	-0.038469806840383	0.0475840604333386	0.142017220088431	-0.0295988437532262	0.0954606862080837	-0.00271140038826757	0.0308943922437705	-0.131758904381163	-0.152881200445771
