mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"	"MDS38"	"MDS39"	"MDS40"	"MDS41"	"MDS42"	"MDS43"
44	WT	04m.3	4	18.2	14.6	14.8	0.81318676	19.78	135913.0	1.6127829901796717	-0.104801941073446	0.0686572827443002	0.129135200209811	-0.0691872996992108	-0.0120506139325723	0.0517403234517669	0.210279602644487	0.0139047946394792	-0.102187177549683	0.129468872810732	0.17265554586302	0.0410917526315899	0.16286621125536	-0.194142474290144	0.0022447932475298	0.266789673129705	-0.0337587324132299	0.118000243977568	-0.142890397541738	0.0850111070666949	0.0771483167519755	-0.00323092516808995	-0.0178304106853802	-0.0181230361882129	-0.0135169457166441	0.0109126741866339	0.0362367050515101	0.159296069233607	0.124257273497133	-0.229008188229658	0.0507565187585017	-0.0107710095255568	-0.0663356269210315	-0.0652880738211143	0.0350417746411974	-0.161353038126512	0.000859058103435072	0.0629518347927625	-0.19877350446111	0.0862227631004753	-0.117280910921155	0.0100173162240275	0.0118836315891577
45	WT	04m.3	4	17.6	13.9	13.9	0.7897727	21.02	135514.0	1.304257652232942	-0.0265659678861685	0.0523819431235271	0.121597165650784	0.134043546616634	-0.0599980776535339	-0.00135158403459456	0.104237789515246	0.0553372150327635	0.0121099172401821	-0.138311683599421	0.197016167460149	-0.161892525913286	-0.0218700344696827	0.0248705903000904	0.100721492166188	-0.119582984055377	-0.0281794320091144	0.208494284269398	-0.0718254686983875	0.00372411051426816	0.0546004207120852	-0.113917347125187	0.185711637954018	0.0301203969155906	-0.168971058585347	-0.0853650028718351	0.327127569208463	-0.105354559443259	-0.103340632397676	0.0546554096301587	-0.0610080293860319	0.126629779460771	0.0781179973547833	-0.181879760850434	0.0907062037047178	0.100141334406687	-0.0397255414898591	-0.250732207065243	-0.0523615716439128	0.0141919742699394	-0.0498463005247671	0.242637835505943	-0.0897802452113374
46	WT	04m.4	4	19.2	17.7	17.7	0.921875	7.81	129067.0	1.8568220934772428	0.0403281068069712	0.102726659810081	0.118579905933213	0.00179322921318385	0.125077369748885	-0.0641620279373025	-0.0122007647774136	-0.122575548012674	0.0290521307733785	0.0473068543357197	-0.113247176766772	-0.015767465364826	0.0697619772204018	0.133606411741041	0.0983805607779103	-0.0329688974419641	-0.0644823440096894	-0.213266481262484	-0.0758988623458537	-0.11239227901539	0.0239517466666663	-0.222325506338561	0.00280210390233214	0.0215087696032046	-0.0812385183824424	-0.194093472701332	0.0173030142171119	0.1518977146375	0.33985108469528	-0.181831887780203	-0.0848872042625855	0.193990199101862	0.0181898901740741	0.0871598808765968	-0.107821189142896	0.100408353625474	-0.0496067098485395	0.088551639802095	0.0438118005736107	0.185805573405592	-0.0689584979218569	0.0412944379319968	-0.136717469554581
47	WT	04m.4	4	17.8	16.5	16.5	0.9269663	7.3	126832.0	1.7563519139006492	0.00343713946559429	0.109249385863838	0.105058625375342	0.108079332377994	0.0468800235515893	-0.147640380588314	0.106392992177084	-0.0815013072833901	0.0683046477907683	-0.130686026792489	-0.0825688282887125	0.127291314475586	0.144697097945871	-0.00929279307398833	0.0328674196096913	0.137617050283807	-0.264975071092654	0.0355415176235208	0.125214481542131	-0.000242959248740826	-0.0832285367253255	0.0375189155010894	-0.062169141425571	0.0561375985202457	0.170559094658029	0.0354200115335607	0.0585937310668446	0.108915412978554	-0.0368700853201598	-0.0205005711217687	-0.00492369536978083	-0.0378681096636798	-0.0750369185360819	0.0788048798454432	-0.0458484208189931	0.141555526003068	0.157446222108124	-0.0437321585190217	0.0551520861688943	-0.300494454748951	0.0833068110143745	0.000282420209054649	-0.0984073558199688
48	WT	12m.1	12	25.2	19.5	20.0	0.79365075	22.62	120919.0	1.1785462682292658	-0.0139771677211163	-0.229683937839209	0.0140449636450672	0.117621102615914	-0.0601043322532352	-0.12326768745285	-0.237275362629842	-0.0541409760492891	0.0751890365364771	0.0100326326683449	0.173111997219929	-0.0356716511718366	0.0151914580110645	-0.136334461673375	-0.0964561200725439	0.0267347387922664	0.0723775264240616	-0.233886157716472	-0.156835548279765	0.0872693123594892	0.138317746493857	0.0978053633259921	-0.0903860975778834	-0.0658295515674921	0.0236065443770816	-0.087429717936598	-0.0909169578066492	-0.0737524489619007	0.0372114085147555	0.0466385068552137	0.146790595736753	0.0544964002886614	-0.0352722013708357	-0.00134694958400981	0.227250396096322	0.134831022727541	-0.0832296424687216	-0.230909531436364	-0.215522662917087	-0.191519602691933	0.0716430461201123	0.0491217642223281	-0.0315583834618034
49	WT	12m.1	12	27.0	24.4	24.6	0.9111111	9.63	130007.0	1.3704664201108703	0.0207151109348802	-0.210955001526353	-0.0216265034212818	0.03850706212856	-0.0233826458534438	-0.0343859173158417	-0.234307509534147	-0.100649307254508	0.0485641214153599	-0.0971853449346122	0.0584267735653493	0.149644022477201	-0.0701887023611056	0.073793337334274	-0.0936767300344532	0.0307667620485436	0.0142499902805658	0.0743048080653204	-0.0711260243663389	0.131627174979033	-0.126722472520378	-0.109654173272079	0.173054155206031	0.285657682945837	-0.0126849743100097	0.130642324705878	0.0720732280106626	-0.0504052840078654	0.099825087858756	-0.134543136460177	-0.0976278990410017	0.0765160587468647	0.141787040134943	-0.0773609574691309	-0.0965860648893192	-0.0503458398609396	-0.0555898690720308	0.0787432495014975	0.214726489629533	0.0351303666221524	0.0741988796901218	-0.0233628025379007	0.115371386515215
50	WT	12m.2	12	19.2	17.5	17.5	0.9114583	8.85	121250.0	1.7222789735966952	0.178966462205914	-0.138339055671201	-0.0607249387837722	0.115801326960841	-0.00880191514079896	-0.103295673141634	0.169376073715245	0.0519917765049981	-0.19254559749712	-0.0412828722748022	-0.00256024679264256	0.0725938871453438	0.109360643092151	0.0660423098592999	-0.238966621971675	-0.116975878910828	0.112714214354878	0.0402349297649149	0.0106529271077558	0.0718746901303992	-0.141949774450439	0.0814233163292798	-0.148941380446665	0.0348156581101465	-0.0621433192805143	-0.145252707238908	0.0412711162514197	-0.0599395582816158	-0.056213631999149	-0.0441678600994714	0.0615977262426729	0.0358532845703313	0.29062636031992	0.0904087272310643	-0.0651430156557677	-0.0859553865113638	0.0541353568600518	-0.0393969857494522	-0.0108086192436143	0.0868834935151126	0.0197830931195167	0.00282666315110596	0.00852720571406674
51	WT	12m.2	12	21.0	15.0	15.5	0.7380952	28.57	129433.0	2.157996522755325	0.150181211429083	-0.106514044578424	-0.123243195163217	-0.0885007859328131	0.0708637237958205	-0.0100165735229774	0.119662909469674	-0.0139881157459061	-0.0941540330445792	0.0909377132710435	-0.0064646923853455	0.355727647929363	0.0320367451132593	-0.0576747246958412	0.105150398975463	-0.0335985180588211	0.185843539279047	-0.0361735187243074	-0.0627960215393324	-0.107268017510082	-0.16279176227134	0.0834350190147663	-0.0359279562182801	-0.0416149594291831	-0.156732678352366	0.0452062358518525	0.0505586435419709	0.137070834958322	-0.0367820271632658	0.0875543998230764	-0.050430639543168	-0.0961150524121645	-0.116796468879543	-0.0745303446072696	0.0172942262777607	0.137338624997686	0.133908056263552	-0.0926848534114088	-0.05431618855625	-0.0336455216766573	0.0652647608280278	0.0537525536418354	-0.0678681982457164
52	WT	12m.3	12	24.4	21.0	21.1	0.86475414	13.93	120782.0	1.7767851967383146	-0.023579961595151	-0.0827010302806595	-0.0574588497520718	-0.011477797718558	0.157520248803426	0.0133254909685908	0.133821356730196	0.0542053365055044	0.211719105894413	0.154960317867876	0.120736724129489	-0.0461609490452054	-0.0532269998122317	0.16680380996562	-0.00709521228675472	-0.234277699592506	-0.0308691836628842	-0.150669085176273	0.0629795819627926	0.107296374947255	-0.0435915914095378	-0.0284914980659669	-0.098399710632713	0.229842700318858	-0.119285145492574	0.203065710807889	-0.15317621238484	-0.0830878086886338	0.0214483541206117	-0.0282720231124484	0.137024057185921	0.0905733948773273	-0.0324724682792656	0.0229171403761798	0.0858153277043789	0.209930758097797	-0.0277897908542059	0.163718717350665	-0.139276282372449	0.045377034348079	0.00146943683187545	0.189861905924979	0.0329420409594793
53	WT	12m.3	12	26.1	18.9	19.7	0.7547893	27.59	124336.0	1.5194897407865229	-0.0898281875513352	-0.240062617763041	-0.0735208244540299	-0.135675559942805	0.0407139514961906	0.0189167623603451	-0.147546967880391	-0.0883786615240577	0.144057397619937	0.0916807590804578	-0.110777630604377	-0.030720009488468	0.153064923646371	-0.0965779912895156	0.13378955352475	-0.183684370365218	-0.00817979672852643	0.0385506864047316	0.176514487776758	-0.222835688218551	0.152026711885164	-0.0616452921096215	0.0467477513948228	0.0956079417000698	-0.0972508292992117	-0.0440430565514468	0.0348286172689988	0.0979864887090501	0.0290958240034711	-0.0449269681255667	0.0690177917202796	0.00752037594848178	0.0795276713755688	-0.130856126360727	-0.0373075160042109	-0.0706282418493968	0.0170305377120085	-0.0121384846230131	-0.0535739706660082	0.143194116995253	0.0844703104551057	-0.128836067126201	0.0473696103655699
54	WT	12m.4	12	18.3	16.6	16.6	0.9071039	9.29	122464.0	1.3114072016478988	-0.0916168343723183	-0.212851192998475	-0.0121164972615606	0.14624717102981	-0.0292553230667815	-0.0204733447080583	0.131403415115723	0.108088504621893	0.0394140618009536	0.0464532236405454	-0.14337916153101	0.0971863654091484	-0.130733189560598	-0.13987476818366	-0.213579631576049	-0.14994659141467	-0.101548366206208	0.0286657237033927	-0.208349061107919	-0.102717628865652	0.112206181079351	0.250118398813111	0.1577560257149	-0.110544118382428	0.131805653099656	-0.0146847033296099	-0.141892933822432	-0.029899499812313	-0.0453811420169385	-0.0965833778557713	0.0134068551795834	-0.0208184455690396	0.0872984116060614	-0.112715201799436	-0.0931179985677085	-0.135473072290251	-0.0162467098023179	-0.0380797412398973	0.0209278775045706	0.081665446097602	0.109397435162482	0.0554075506115604	-0.00733877660510456
55	WT	12m.4	12	19.2	17.4	17.4	0.90624994	9.38	107164.0	1.1579043104885391	-0.0680556521257446	-0.202901104708514	-0.0164758926677292	0.176626817642194	-0.0961656493881947	-0.170654483119526	-0.0115795012492363	0.0878890960827022	0.0157544926940767	-0.135875597774515	-0.0356696499105211	0.099074024662679	-0.0148363117284117	-0.200738771208854	0.0476031464156484	0.147379534339037	-0.12513305271844	-0.0570197611935924	0.180746824349546	0.0318908669705853	-0.0343622121413324	-0.00202013629308876	-0.0543075858869219	0.0462908025905298	-0.287277753189157	-0.0240761266717487	0.0878772636114501	-0.145164470500657	-0.0325048689352017	0.000816136228414338	-0.0388678954461222	0.0244121378206469	-0.10713333116569	0.107891173362492	-0.108629815294929	-0.183433247320437	-0.0018329907764893	0.0885193931073639	0.111563327850779	0.0387313336937094	-0.10749195446153	0.0875652921761325	-0.0670492842238775
56	WT	18m.1	18	24.2	20.6	20.8	0.85950404	14.88	133734.0	2.1556772743166492	0.189077690940136	0.0117733032922189	-0.018545841483375	-0.0179544173493015	0.0333002869886684	0.349033177391054	-0.0780362402283025	0.0921673805949517	0.0610010026781339	-0.0527614658280702	-0.0927250869990502	0.0414175248269893	0.0478082652867282	-0.216664011414506	-0.0787299857381183	-0.0387478332946305	-0.170284668498914	-0.186394421645337	0.180634145472632	-0.0130566654457827	-0.0152341858591012	0.0595441669099037	-0.050840142077713	0.0786056194501682	-0.128569389939971	-0.098859296288522	-0.114020302971765	0.116066832820431	-0.130222459837246	0.149590063385296	-0.257234550203403	-0.00438028680201374	0.0370322220270385	0.0941323713934616	0.0470795474087708	0.000563090710917719	0.0907959992020062	0.127025769703959	0.0915423467702901	-0.0439968004471681	-0.0362426736338897	0.113740239171843	0.00662089024883845
57	WT	18m.1	18	24.2	20.8	20.8	0.85950404	14.05	120228.0	2.178312318967899	0.13886328529523	0.0554101725191508	-0.0378120063340907	-0.124787478206655	0.0526509632724408	0.252537930754292	-0.102201211472283	-0.054392234052854	0.183660121241707	-0.0233259934913552	0.0256239616694108	0.103023192267288	0.0551287146592184	-0.100003402147698	0.149506160444482	0.118675274831836	0.0770600102773041	0.100358664932104	-0.0469972236820776	-0.013445465602615	0.0723476460725763	0.00443561426583058	-0.0153935717693678	-0.198204606139195	-0.0134761551876733	0.023010150111092	0.0711935208545682	0.0283180022750644	0.136361056001958	0.186926543210735	-0.0176635412379387	0.182553985042567	0.061887096622404	-0.195724516297855	0.0762186328613906	0.0507223607922657	0.142654799360181	-0.0717293796226994	-0.00894536511249612	0.182032073226798	0.0466929555013289	-0.0150017916146222	0.236130450054628
58	WT	18m.2	18	26.2	19.6	20.4	0.7786259	25.19	134673.0	1.7416663147689553	0.120304466754272	0.0596952245542605	0.0061019214417166	0.0584311838855	-0.00012811577115295	0.168949317859343	-0.165869371376382	0.0145493375730182	0.055404223024145	-0.0967734117939099	-0.0399402091469391	0.0590204585038063	-0.130103214227801	-0.0208415896056251	-0.0709967045845425	-0.00433602342120599	0.172859502486087	0.110946575272155	-0.0443108464036923	0.07547595886834	0.0276635005616599	0.0286449985051163	0.135019298760527	-0.0254756825500852	0.0679994915435989	0.0185759460483827	-0.128623625465395	-0.173195095499389	0.202670369369373	-0.058872587438058	-0.076225857524107	-0.00417352721109962	-0.0297773322915246	0.272982851027844	0.0297441492411116	0.0296093786372549	0.0973368778711892	-0.24385269118391	0.0564216645781579	-0.106732903487649	-0.195179990437448	-0.0374660484572952	-0.0588411069355258
59	WT	18m.3	18	18.1	18.0	18.4	1.0165745	0.55	126528.0	1.933491569732868	0.196428294786052	-0.0639470060078476	-0.115167970856688	0.208572915106251	-0.0158288443582156	0.119558254637192	0.190033958901509	0.054060791076497	0.123937830718918	0.165037982980038	-0.0237448337307374	-0.297464478507126	-0.103333888223609	-0.226786985866915	-0.101354535515809	-0.0488193805054666	0.0992909008502653	0.0131661226729729	-0.0459318557059732	-0.114637954261173	-0.158667438632937	-0.15591591325505	0.143287511827051	-0.0661550507762642	-0.000859670256728291	0.106854990017952	-0.065820934049124	-0.119780400001006	-0.0643252858983918	0.0256302435200518	-0.0897432558018827	0.100343057033642	-0.23580448838047	0.0148744832315035	0.0435416296256604	-0.0378590004841815	0.102728111356842	0.0484026756305966	0.0883328863978651	0.0235611868474068	-0.0575487087662472	-0.060374562220589	0.113968824910218
60	WT	18m.3	18	26.9	20.1	20.3	0.75464684	25.28	163769.0	2.1479484085056924	0.0419998524907776	0.03593661725532	-0.143587870428409	0.052969516353565	0.0665467728056434	-0.0852376351262921	0.0750009994583656	-0.0366331323269037	0.297613304642753	0.315943795292093	0.0541799178925124	-0.0337666704727628	-0.0124325107115239	0.0892199225164998	-0.165530154585889	0.186776715208043	-0.0535620673507486	-0.0427443451034659	-0.0934317301167632	-0.0325569281087543	-0.0841545749168262	0.0501915423900576	0.172912429003657	-0.051376969489269	-0.11936693651983	0.167034944109229	0.0595866935396617	0.21262166278759	-0.0193754348301661	-0.0310190498664114	-0.113273745991238	0.0276505596983543	0.221482010555475	0.180835466203061	-0.134036431088083	-0.14884436938549	0.0985590146348804	-0.00443203425219533	-0.219277714370757	-0.0971586139781855	0.0849856285262307	-0.106605394011101	-0.0149342939938253
61	WT	03m.1	3	27.6	19.5	20.5	0.7427536	29.35	65924.0	1.9442729047009013	-0.0377866361157181	0.0757986607497159	-0.0503253316280074	-0.0642612343632264	-0.0706983133563253	-0.0618052351881995	-0.238621708496443	0.110078090556658	0.235902610667107	0.201346962388451	0.127088554917751	0.11331886329846	0.0804075008602297	-0.0447095685881726	0.181530788709008	-0.0920729520051461	0.00252163270360887	-0.0863146740278491	-0.0683484740607769	0.260488025354841	-0.151254128500013	-0.113779270333837	0.130395467776409	0.0294311230373727	0.0953621463440331	0.0511304916312613	-0.0875205828544279	-0.0202035384919792	0.0108118385837247	-0.0576967788867263	0.0188184491311392	-0.10755298681684	-0.0720034380682101	0.0711770194344119	-0.0410138641497194	-0.0557618887361507	-0.011850422720062	-0.107138245324764	0.128988358233846	-0.112169654482989	0.000752774825925129	-0.00180991352290411	-0.155905009147065
62	WT	03m.1	3	21.3	16.6	17.2	0.8075118	22.07	78000.0	1.6755606682291702	-0.171946135206148	0.121677471987974	-0.0909490002228446	0.0776339836184448	-0.16008227212211	0.0411139673408009	-0.14409749906401	-0.0684969030412735	-0.116757297482731	-0.0442017433289346	-0.106549413627946	0.045306167170227	-0.11306685211252	-0.15777341467215	-0.0694819426076556	0.153201563718821	-0.0201926549714715	-0.00441805481900511	0.125141649990057	0.0768797033461436	-0.131145265448239	-0.0694097680449917	0.0284633822948834	-0.0718641653789892	0.0141273689467262	-0.0342745896723479	0.0252019819879912	-0.0827915382914641	0.209429830684565	-0.0331106417042234	-0.0555237700062918	0.154467740000021	-0.136896206084994	-0.0310969725006176	-0.113992143880564	-0.194090713368866	-0.006270211744364	0.0641520501571497	-0.243311532734474	0.184588621827414	0.214714376985709	0.0497513827549253	-0.0873191002424933
63	WT	03m.1	3	22.5	16.5	17.2	0.7644445	26.67	70929.0	1.5887817743850237	-0.163196141230386	0.114998092640747	-0.0265426541078062	0.106724278650939	-0.0679487782432401	0.138700707946974	-0.079779514968333	0.155277189882368	-0.0110024700794264	0.201379686289105	0.0175833068543691	-0.116183608433482	-0.089669179408039	-0.0195316332857305	0.00987630493386718	-0.23184972607115	-0.138740281440497	0.150398104627082	-0.156460604877377	0.0668148559476883	0.106776578404128	0.0842066652303565	-0.0287912620475724	0.14657786829863	-0.0459834316293259	-0.210791367495737	-0.0624900248048982	-0.0537795964866415	0.0907021682251904	0.00119156140986407	0.0189053316986671	-0.0443885914639079	-0.14247874393647	-0.0499626456310843	-0.159409594504137	0.0699603774403189	0.141711991282883	-0.102265015382408	0.0838851484598007	0.0864747757546007	0.0781582815632196	-0.109844211135954	0.0601740368283268
64	WT	03m.1	3	23.4	17.6	18.0	0.7692308	24.79	81853.0	1.6831398378721159	-0.158570568691654	0.0884767964233405	-0.0766709765435828	-0.0419639839564893	-0.104757436915974	0.0630428955644725	-0.0634587530039679	0.107770261904087	0.00991215440436369	0.0564592621593774	0.0372438786731172	0.0964951075380868	0.0343412103389125	0.0791539173700081	0.11133171646229	0.021723557898494	-0.0603380405248516	0.0624211794387316	0.0049125075936643	-0.0768328565521892	0.15029893131784	0.158683996708764	0.170268826459433	0.0769368496799089	0.0836165521512116	0.0377941319251187	-0.0514031231652879	0.0950583915132568	-0.187298112213873	0.216298767508404	-0.111695428587873	0.0151123165049006	-0.131301353889456	0.0440815630286805	-0.0496001705986619	-0.225743936738578	0.0797936144548109	0.0283940211021898	-0.177513789090698	-0.0826590332057901	-0.212845436044232	0.19701380298565	-0.0785380540593818
65	WT	03m.1	3	24.3	19.2	19.4	0.7983539	20.99	74213.0	1.7087219562572509	-0.187136669531723	0.12622586203027	-0.0944181529124294	0.0334018171428229	-0.165863926161983	0.0638291187087495	-0.0879028474835351	-0.020330616349847	-0.0444094971403764	0.162936467666683	0.0299692019196683	-0.013563671918967	-0.05730080401316	0.0653933399615422	-0.044722584773826	-0.1175667525601	-0.150218975959322	-0.0378977256401009	0.142975575136507	-0.279420096620691	0.137895472728167	-0.171068823572683	-0.0761285149863412	-0.195208387600076	0.0317111298287718	0.0597087823189281	-0.0239650042588082	0.0286955740963121	0.00100050232058603	-0.0876696985315537	-0.0623884175732698	-0.0408219260481938	0.0826701756926125	0.0868105077029753	0.12904821981454	0.109037708292862	-0.0529773426350803	0.0840206167976281	0.120016428426869	-0.115744257283599	-0.0423266029025713	-0.0968949736295024	0.0752695448676452
66	WT	03m.2	3	18.4	14.4	14.4	0.7826087	21.74	84196.0	2.02937603554329	0.0704960453216262	0.184956414239919	-0.142334785321919	0.1319255180819	-0.083056027881515	-0.214244752213189	-0.111076524154711	0.206733833768516	-0.131231883054431	0.168297724113276	-0.0771300408507815	-0.025509351478754	0.161688674519175	-0.0366999313081696	0.0245789795807384	-0.203843803330181	-0.00554256073441207	0.0442529578567148	0.184793355872985	0.0938949083642712	-0.130417433922017	0.0558282236365992	-0.0760827610867819	-0.0419463831926178	0.0606173181521231	-0.0843722452883826	0.0566234429290947	0.183165668892594	0.0748044345699267	0.039594291869174	0.0203429276093141	0.119507838460255	0.130992574703406	0.0580699222735001	0.0103373018188506	0.0561571609712518	0.0436865622519606	-0.0935819696899673	-0.0902470396909759	0.0795210481451602	0.134868648858053	0.0257009855969188	-0.059385503219494
67	WT	03m.2	3	17.2	12.9	13.5	0.7848837	25.0	82587.0	1.7647089414312176	-0.17845037367124	0.12251037445016	-0.0734374510798387	-0.00412844579680475	-0.0716255511616875	0.017593233609008	0.0476276884915653	0.15264232667181	-0.0173685657127484	0.0395933957782321	-0.21522591705158	0.13568561254848	-0.0645849740894999	0.0145868234065024	0.178876665984096	0.120409780009636	0.109183432744957	0.167012038856444	-0.092812238221219	0.10932792631086	-0.0516406567623583	0.0304949248483223	0.114804219394473	0.0292869549449441	-0.256496506754473	0.0537103954226113	-0.0869515030278483	0.0617636714492798	0.0316189059523946	0.108166786153108	0.182627347978501	0.059289007069993	0.136971304516142	0.0638710200609546	0.204799685137715	0.132104480020379	-0.101120705186045	0.108556451029856	0.180867749253814	-0.0925089268184704	0.144364600906629	-0.0263298490881616	0.0801180283027397
68	WT	03m.2	3	18.4	16.1	16.1	0.87500006	12.5	75263.0	1.9182883999288844	-0.106856831548809	0.13591266756039	-0.0889689091604604	0.00801994807561033	-0.0875288799500913	-0.115022038141882	0.0504500562041675	0.21350449630186	0.135481989712813	0.0361347642118571	-0.150208304081946	0.14805327891129	0.141696680749199	-0.0719874633766993	-0.115673869003151	0.0472988788508006	-0.0641472584745962	-0.0377431454058817	0.101603115561021	-0.0593740659967266	0.0291973528145355	-0.0524956830104579	-0.0360123694296073	0.154639321488495	0.230292053648316	-0.0320376348111865	0.284517880774215	-0.204231032921958	0.0331649686347584	-0.120319806675978	0.0560898361542277	-0.152083800844282	0.11086768144866	-0.022036157220175	0.0963831114948972	0.0985759060046905	-0.0176363827297804	-0.133110399908114	-0.0745864894067415	0.113307516403253	-0.111238926887089	0.0427723151254184	0.0728122072970545
69	WT	03m.2	3	18.6	12.8	12.9	0.6935484	31.18	78840.0	1.9487915892392345	0.0625267711671701	0.0389144215136962	-0.118852607261193	-0.166823759910531	-0.188459059439172	-0.00883157838712815	-0.157212861985604	0.241439432341771	-0.110271092632201	0.127413646444607	0.209063008315661	0.081249738844937	0.148983443369284	0.152262231110956	-0.0594220534073984	0.0512415765755471	0.210261459669834	-0.0454381426970434	-0.0162126969403398	-0.0107622536763783	0.120394351338135	0.00366473579551163	-0.105256234436612	-0.0429586956093494	-0.190755616822334	-0.0771539140207594	0.00741026386229976	-0.110723333542307	-0.0737797157141774	-0.169754426236372	0.059795076338803	-0.00340966061720916	-0.0093197505267006	-0.0594456667189012	-0.151219398443083	0.0128836495511984	0.0491576911751725	0.250845748615891	0.116800434612883	-0.0688904174830415	-0.0499460480742127	0.179584555453389	0.16142836495763
70	WT	03m.2	3	19.6	14.9	15.2	0.7755102	23.98	78337.0	1.7596166582225694	-0.156936520193267	0.0333950157890817	-0.153418576075895	0.114211881929572	0.0453083439699902	0.0130038246514626	0.0225547797843642	-0.0372451817292741	-0.0463623548478405	-0.0934156940556464	0.10851474562771	0.0317858777539797	0.0151595695657784	0.0228820678133434	0.0337778407920309	0.116443899762841	-0.0769895179333315	-0.170597335257938	-0.140550547256729	0.202249479794163	0.0547358058358564	-0.172045957393623	0.0157248033613273	0.0561856644228265	0.0688520484319238	0.292122154614769	0.0603094321442925	0.0906200357091486	-0.303536918942689	0.00274849416763154	0.02662981478671	0.0467140233437116	-0.049806383017783	-0.0898800534416194	-0.0751727391295137	0.137538700322783	0.0229046079962469	-0.169268896368626	0.0525344854270114	0.183338822501264	0.0625664750307248	-0.216847071044807	-0.0257557987723055
71	KO	03m.3	3	27.2	26.3	26.6	0.97794116	3.31	97341.0	1.8632239481244517	-0.158751450315744	0.0490328866096211	-0.145660264880375	0.176219729371773	0.129870259448923	0.0158546847043584	-0.0698950073022149	-0.116146624660479	-0.0379296575412097	-0.0908520425388052	-0.0288263011852184	-0.102738359203183	0.0421183625386223	-0.02884996917903	0.0243267040288767	0.0704483967294185	0.0378087182879841	-0.175747927787308	-0.0682548437973604	-0.117639874964781	0.0241805348268511	0.0746448500802087	0.0455381293019346	0.0342220912020872	-0.177023847671068	-0.157653162860269	-0.0968062189615633	-0.0669803014683726	0.108235987292966	-0.0293516624495835	0.111647480746822	0.0195451182690401	0.0385261354358418	-0.08494406808053	0.204421605221867	0.0993345336940098	0.18894441263189	0.102052753538862	-0.163276290677036	-0.12787350389184	-0.217535577959715	0.100928901911332	-0.130758185367473
72	KO	03m.3	3	26.8	24.9	25.0	0.9328359	7.09	100182.0	2.080901627372684	-0.136633882608146	0.0178413807817204	-0.161768201710872	-0.040408593075619	0.126078767823288	-0.0271945437032274	0.0254344875032068	-0.170841256552823	0.0222068513597042	-0.059855212704813	0.0995018861480272	-0.0578132226142854	0.0433835388461931	-0.0375980651420808	0.0478376983346003	-0.00279512216483885	0.181680605652441	-0.110946771316	-0.140774329526482	0.041111266593978	0.00895404755191363	0.256789025221717	0.0289709941621619	-0.281008359092109	0.0767731683598117	-0.111823751500839	0.19477152519325	-0.0404452363177193	-0.0584283618483653	0.0191450234477047	-0.157757989309163	-0.121163437582094	0.0400416043571278	0.17628930671051	-0.158465708328448	0.211469347944709	-0.0938594469130213	0.105151423523666	0.0569941246187126	0.111323928893961	0.13718994615086	0.167156521869356	0.177964794424858
73	KO	03m.3	3	25.2	24.5	24.6	0.97619045	2.78	82210.0	1.9051791977303114	-0.100460982758214	0.0153860373290554	-0.177146836277006	-0.0197440239306339	0.0628842745265195	-0.0563075974416883	0.0191902826153751	-0.0888755209868216	0.0454049458502665	-0.125966149421154	0.0478084130879572	-0.120629467340412	0.251370278417682	-0.0138390991345092	-0.0853138984328721	0.0284370705784975	0.168941845803904	0.15462859287179	-0.071959290048886	-0.346065053545905	-0.00939347551580885	0.0364177993289742	-0.123321486713191	0.0505992829753092	0.0470380125289761	0.0655036715332482	-0.183992806774853	-0.0367497736984107	-0.0287574725856333	-0.0133487151994478	0.0562413356314927	0.101637669874334	-0.0202897905172185	0.032222904783256	-0.0539038309131671	-0.156604435591426	0.047052020356588	-0.136720268623903	0.0766062206888445	-0.00697767467565389	0.0684190956672033	-0.0325965551061669	0.0042989655352774
74	KO	03m.3	3	27.2	23.5	23.6	0.86764705	13.6	83561.0	1.9513608286981738	-0.130636917868559	0.0155420774619424	-0.127029616100847	-0.0625669183885013	0.104693044661034	0.0630692287899006	0.0415032110510579	-0.311671107523503	0.0149234155629882	0.0434196440737738	-0.0945113273594426	-0.0129520752132938	0.0358454005780964	0.00230557083507495	-0.147097616892034	-0.0219929222467301	0.00785932394459117	0.064876620217494	-0.00706137603618028	0.118464818295234	-0.0628535739466878	-0.123568327281083	-0.11473216613916	0.0507526680006337	-0.0780588847896025	-0.283468753441268	0.0738466770206639	0.110559320608906	-0.0187402270453019	0.204638710435403	0.173931419936147	-0.0558233062031618	-0.091652708194523	0.105322233856321	0.0252097546986427	-0.0851837887520974	0.0891951938146379	-0.201717474610156	0.17271532177576	-0.0807468554112992	-0.0738201532447436	0.0488766003220441	-0.0030351208657014
