mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"
43	WT	04m.2	4	24.1	18.2	18.9	0.7842323	24.48	104159.0	0.5696880917923878	-0.0409689935790708	0.113296495456505	-0.0553406658360331	0.0679692786485162	-0.117333330870818	-0.0421807649233413	0.152845971789163	0.0204334895503164	-0.0978364260994412	-0.12078549449912	0.090405254212537	-0.0667630390978159	-0.10025575903946	0.0940580538887068	0.0105090414903859	0.0535998991344486	0.0512723821993931	0.0470170484894733	0.00835853218119929	0.0376036946869093	-0.092597581804361	0.0891959832520182	0.228240114003005	-0.108836244845037	-0.0615108790735927	0.0768549250666096	0.026804545451581	-0.235386289559996	-0.0116008593207307
44	WT	04m.3	4	18.2	14.6	14.8	0.81318676	19.78	135913.0	0.453121713492341	-0.0576409089581756	0.135631552791775	-0.123134254626166	0.119216553868013	-0.175563816531799	-0.0903167362532072	-0.393471192341812	0.014631727721127	-0.0437093637419782	0.0831718017479443	0.058836948288854	0.0233759053862679	0.114985245130436	0.156173636179496	-0.0254505341075393	0.026655921095938	0.0917106667022142	0.0325196975286941	-0.139838258673931	0.0933467548664759	0.0804500558895363	0.113478046485427	0.105991160509396	-0.0954435806265589	-0.0420598161799727	-0.0541115291535622	0.0377067958972975	0.0708196829062306	-0.0583533787644449
45	WT	04m.3	4	17.6	13.9	13.9	0.7897727	21.02	135514.0	0.5667560930197743	-0.072828589569655	0.0910747920180844	-0.166397178319372	0.0229325225737074	0.0738152768178623	-0.111984293468299	0.078559256897471	-0.105488630681335	-0.0908319961295941	0.0599386053974178	0.101983872890482	0.0186613688069213	-0.148416830379444	0.0716312284160169	-0.028998479452862	0.0218054268216455	-0.169173708831829	-0.124808410994067	-0.00345118037509775	-0.0214511550296874	-0.0334560869595176	0.0551217868275298	-0.0539530657319512	0.234466524834858	0.0142098346290641	0.195605707261261	-0.0906319534738154	0.177286046615541	0.181676914730141
46	WT	04m.4	4	19.2	17.7	17.7	0.921875	7.81	129067.0	0.5525755801141816	-0.122423798926302	-0.0443410241285569	-0.0312539858528838	0.0523916281192504	-0.0163114537855765	0.0748196061229534	0.00380626816932789	-0.148251190913226	-0.110834360181873	0.0496491105429786	-0.100435856272826	-0.030227989192112	0.113079011422099	-0.213812088422062	0.148453041599988	0.023200377670902	0.12240647905861	-0.0564595036635676	-0.045321142378805	-0.115565111652042	0.125905596774193	0.148933020769972	-0.135155985400771	-0.185992725506665	-0.0889649647325819	0.106527753419955	0.111586379298588	-0.288083008596619	0.158246996246693
47	WT	04m.4	4	17.8	16.5	16.5	0.9269663	7.3	126832.0	0.45687434820239925	-0.108096942891551	-0.0010747369847091	-0.163745530542661	0.0299583485771321	0.0457814434553321	0.0353275367804358	0.0151419650826587	-0.00141963230550366	0.0299883787321128	0.0076110927889842	-0.144406294183643	-0.305132518698025	0.0552336820256141	-0.146308500623593	-0.214589422571515	0.249285313872508	-0.204457606018486	-0.0576662299316013	-0.0892433404390927	-0.158987219369588	-0.0967426766138799	-0.0676212985929723	-0.190598857163099	-0.0495601899222511	0.0261625333596045	-0.0302491635617745	-0.0708522638989927	-0.0853958754576721	-0.103843565789581
48	WT	12m.1	12	25.2	19.5	20.0	0.79365075	22.62	120919.0	0.7361580131545719	0.12326796909685	-0.0408406046453626	-0.167083980051965	-0.0805921718706764	0.0949363074284374	-0.159382200298116	0.0562920170664503	0.0236853798715754	0.00103664209821639	0.0251214499542384	0.147390972652703	0.109943708474219	0.0756729431031198	0.061214648376203	0.0873277641920806	0.00268238774332401	0.117221438957655	-0.088404380961749	0.0606228154718185	-0.0582156764426747	0.356297889612922	0.0864879223680568	-0.0258890529682037	-0.128849315401778	-0.139623298679947	0.0634224174666899	-0.0609535090471777	0.0367901939817262	0.0149316323405647
49	WT	12m.1	12	27.0	24.4	24.6	0.9111111	9.63	130007.0	0.7750311358436712	0.079432748148105	-0.0978830445234895	-0.0471750574824852	-0.0314174958558138	0.0540488372098775	0.110452837875913	0.172942783771679	-0.0458403521467799	0.0451951381269378	0.124655462439612	-0.0316833311667024	0.0468532086651094	-0.00812999937616834	-0.0685239276199927	0.0944015493786719	-0.21128538370116	0.151074414156969	0.137241202672755	0.0125537460846025	0.167192945734818	-0.175246709647437	0.227868637696918	-0.0294735027035388	0.229309380680976	-0.0531218468385842	-0.0329081984075273	-0.0467674797571964	-0.124139062513499	-0.104740492934696
50	WT	12m.2	12	19.2	17.5	17.5	0.9114583	8.85	121250.0	1.1193511761914336	0.0453053900455292	-0.195947786833317	-0.0102681603379791	-0.0526784650995282	-0.0186873791507054	0.0693290737029041	0.0386855076369161	0.321663984602007	-0.154677208069301	-0.0200896240564768	0.188995160537831	-0.0323607295345804	-0.0756004271450939	0.0219639179694506	0.0479794240907052	-0.0782959675961938	0.0476884573985554	0.0637789055550465	0.00394157552581178	0.0332636827741481	-0.0244848422577847	-0.100185345456324	0.0692982473144265	-0.129119165793959	0.0940768685682464	-0.251053458326524	-0.0252699291974623	-0.0680444408202303	0.0863268546622719
51	WT	12m.2	12	21.0	15.0	15.5	0.7380952	28.57	129433.0	1.1432883561273126	0.0498483460235345	-0.23133364175098	0.0891277446258437	-0.0258768828248632	-0.128412065635727	-0.132778795818148	0.151730757612259	0.167325357939947	0.031752171263868	-0.0488566346534384	-0.00694937012648483	0.140296982837275	0.141455276936094	0.212731150044674	-0.0573961882887186	0.0732384236390941	-0.105478240619391	0.0270649500013727	-0.0356855131202699	-0.166734123036584	-0.149595712672688	0.0608323125622681	-0.071563753176875	-0.0138916423928608	0.0519503911446631	0.0671328930353434	-0.0351344827883834	0.0874244387717858	0.0136685369213505
52	WT	12m.3	12	24.4	21.0	21.1	0.86475414	13.93	120782.0	0.7634685443122681	0.0923677585523311	-0.108714219001764	0.0320990670695731	0.0512052419522903	-0.0640980958633021	-0.0367310048755137	0.176201950226737	-0.0170501599307284	0.00375280052544413	0.0714270924309024	-0.122687442920762	-0.000386381518332248	-0.0843536157761329	-0.213279096437283	0.098455446091955	0.0852442865526948	-0.125239333082345	0.171012472050514	-0.0272193265653146	0.00705463832802563	0.076145713783432	0.0283249771409022	0.0410035572905571	-0.166750417176772	0.341491992376394	0.00760598780742832	0.0601509008429029	0.121531077681955	0.0346467781079219
53	WT	12m.3	12	26.1	18.9	19.7	0.7547893	27.59	124336.0	0.7123043996235863	0.147731005384672	-0.0865449984392355	0.141746151925393	0.0850599826972649	-0.00933274584427874	-0.20044954137515	0.107908433634662	-0.239023546593641	0.161230977573754	0.0415413988467449	0.0624275896512812	-0.00375647989541177	0.0889519823037711	0.049793417605747	-0.0726217025375337	-0.0367740380326342	-0.0314203068738011	-0.108782745474131	-0.0730910208020775	0.0913255588574853	-0.110516940173976	-0.137692605964843	-0.226367916305067	-0.0275205266767103	-0.0670244701588215	-0.0676668628055124	-0.0333159987602096	0.0792969021568514	0.21796955589379
54	WT	12m.4	12	18.3	16.6	16.6	0.9071039	9.29	122464.0	0.7513446597303721	0.162797832174516	-0.0363552656862964	-0.142660658545683	0.0897143029895935	0.118250206573258	0.0313809652090484	-0.0302771397379512	-0.00554469030462247	-0.18392305056352	-0.0796331618835112	-0.0810276105375368	-0.0937716820847552	-0.0579432457412792	0.26523938042131	0.0985313767396752	-0.00402053569305086	0.117879809326966	-0.239007936263691	0.00838660363543916	-0.132848511481603	-0.00157640552822849	-0.0434166404644133	0.0525533733005754	0.0727957194199015	0.179588451421682	0.0677004032485437	-0.0845412044026649	0.0115810667587915	-0.0843766195655349
55	WT	12m.4	12	19.2	17.4	17.4	0.90624994	9.38	107164.0	0.6817403213217298	0.171577845320773	-0.0177696475782527	-0.198398336167391	-0.0513299618615452	0.22448667285551	-0.23063107158964	0.0312684186449007	0.0298478018425795	-0.0595792358380392	-0.135069096930878	0.00830473083065326	0.153323596800052	0.0166406778303342	-0.196131035909322	-0.0608144232709562	0.0965992984725875	-0.136515559614672	-0.0226935756206264	-0.0268077150890713	-0.00604639021950151	-0.112705865866674	-0.0286044281958786	0.0252163181667771	-0.0190126000261771	0.106731200490766	-0.0888253655581829	0.133156065444111	-0.0297579298600459	-0.138399266888203
56	WT	18m.1	18	24.2	20.6	20.8	0.85950404	14.88	133734.0	1.0289381448576047	-0.119319180196516	-0.101732766804888	0.0970035331538377	0.00797904409959067	-0.118987334108494	-0.0660624400819887	0.00835827323428833	0.0535161338379124	0.161609851914361	-0.168512522573321	-0.110823320262599	-0.0528034525483107	-0.273276871987872	0.0409543904973341	0.048790883836622	-0.188982045424818	-0.187983454616933	-0.0713670902783162	-0.121645793962197	-0.100863871792618	0.18860929496015	0.0741132054901202	-0.173421048107138	-0.0172355609598286	-0.0319758146065814	-0.228580523591704	-0.00191502743717393	-0.107200147878958	-0.0547622927270609
57	WT	18m.1	18	24.2	20.8	20.8	0.85950404	14.05	120228.0	0.7764389608071104	-0.157791364069448	-0.101908704295322	0.0795930078533021	0.0641559545513845	-0.190645685093564	-0.144477982395609	-0.0159462658657086	-0.196454424338818	0.0722221805977783	-0.0441192854346014	-0.0995103066613971	0.00924613740545402	0.128093763253943	0.0676236145614793	-0.0234418524233272	0.0816330729751712	0.0137769983191309	-0.0733700131704621	-0.0777214155910525	0.147175832466858	-0.138576134830257	-0.365396583154012	0.0266052854529608	0.0129607898583356	-0.0727793560206989	0.0775531835793517	0.104955119482028	-0.0290265558782613	0.0961450675411445
58	WT	18m.2	18	26.2	19.6	20.4	0.7786259	25.19	134673.0	0.8024187370831688	-0.115358661188847	-0.0381541535720072	-0.0152577638492526	-0.0463318109956249	-0.0070125853191085	0.110855939797742	0.0457345862183337	-0.0875121228066548	-0.149790225423702	-0.0602715109100303	-0.00720087595112364	0.031553340496136	-0.012792280522159	0.0408114951155438	0.101059792479114	-0.126794011155286	0.0799917638776104	-0.00296568498040385	-0.113505357111845	0.0676722621166328	-0.193173434330527	0.0267433450592065	-0.100660200078161	0.0955578245347489	0.0867642404741028	0.129498619799342	-0.201269955654271	-0.183220088269735	-0.000375611999008142
59	WT	18m.3	18	18.1	18.0	18.4	1.0165745	0.55	126528.0	1.2314903004531528	0.0476204049548029	-0.185399904012733	-0.0567443778772261	-0.0340423938308546	-0.0257469840943795	-0.060156993196421	-0.146456812895118	0.0145462167058381	-0.0839698584428774	0.0741533542565774	0.0805108966446805	0.0631692381300069	-0.276182634719832	0.0638917294930485	0.111925902637692	-0.189337916639405	0.02926570359049	0.214870165334798	-0.205207314976784	-0.121428079747053	0.0318008269463631	-0.183278456285728	-0.0648530791649618	0.0541532830614642	-0.0923323431603137	0.183095712765504	0.0445026227686434	0.0629128152025297	-0.0112610341136857
60	WT	18m.3	18	26.9	20.1	20.3	0.75464684	25.28	163769.0	0.7932562144344976	0.113950246113437	-0.082505548089221	0.0171348624586511	-0.157681996659124	-0.0372749778155347	-0.00173666593492088	0.0167476302435423	0.0276863505926832	0.0605951629624097	0.201095556344338	-0.0182879708638155	-0.135681116226543	0.021904840855533	-0.153492369473643	-0.051381802709235	0.0953599999351005	0.248715455881926	-0.128641403274228	0.0146443764829086	-0.186112508546993	-0.146815324005995	-0.0943479559364772	0.194169889546041	-0.111330570398856	-0.0540828491276193	0.0430164586161349	-0.0722850793547773	-0.0794357461737341	0.168140125866653
61	WT	03m.1	3	27.6	19.5	20.5	0.7427536	29.35	65924.0	0.8794438201518262	-0.0287874133415971	0.116482682051258	0.0874353972070854	-0.212547854343777	-0.0616256454323074	-0.133408215815358	0.112565975134474	-0.0744087653732552	-0.0629345398994697	0.252409072042769	-0.136635649139563	0.0800799409165779	0.0316586451076606	-0.00164717521938879	-0.0444644012332941	-0.127696594244201	0.0594668484650416	0.0701745074014961	0.153586054323373	-0.0108758376086319	-0.0906030045086367	0.08477989714793	-0.0214456255936454	-0.206666695629235	-0.0631701944310143	0.206225626918901	-0.0598653564932237	0.116449731199954	-0.0726102443064436
62	WT	03m.1	3	21.3	16.6	17.2	0.8075118	22.07	78000.0	0.599717279838366	0.105554929034335	0.216861178405854	0.0093851998706137	-0.0656676946737395	0.0641663288751118	0.115536648418998	-0.154454149431435	-0.0214529645431143	0.173698774404902	-0.137026723843608	0.00906702111819636	-0.0617613306479766	0.0142353476350642	0.00352879484019028	0.245430277872923	-0.1236568597906	-0.143254480482989	-0.144118692666607	-0.136561223299825	0.0277273127672519	-0.134236926803191	0.0910206186123484	0.206064034124806	-0.123075891975865	-0.293020332069091	0.0793383495454197	-0.0787479587693841	0.154847232289159	-0.0756917595251956
63	WT	03m.1	3	22.5	16.5	17.2	0.7644445	26.67	70929.0	0.6724766375531602	0.020552887512894	0.230282083546784	-0.0179283849772038	-0.0615440685981783	0.0140789805062732	0.170098528450775	-0.0517796755307261	-0.214310929862952	-0.0935979619646975	0.170729946763012	0.104110569596467	0.126726696912406	0.0479373265769664	0.179744875751385	-0.0193698851427472	0.0611220811907252	-0.073015579688957	-0.00384453616836797	0.176165393838137	0.054094366640147	0.125352894928243	0.0544335695506231	-0.13793945541881	-0.0660878799343981	0.084850343318855	-0.0014373820037334	0.0239711149836666	-0.231897283791058	0.0113548798609816
64	WT	03m.1	3	23.4	17.6	18.0	0.7692308	24.79	81853.0	0.660900425189911	0.0490287783132877	0.185722605402528	0.0614970783721553	-0.0449226212100668	0.0369375291735465	-0.0703455048261484	-0.0172636112507992	-0.0208437258246586	0.0301276293143229	-0.0670511056581389	-0.0285004706404743	-0.222714125425348	-0.0964347306218215	0.0399348827353866	-0.12540120956364	0.0546876403748917	0.0692688443717986	0.0276099882919294	0.249520715086921	-0.00962894491731408	0.0638870976063958	-0.0590770548777692	-0.142768403671161	0.0284167131286568	-0.00644193518614792	0.148296625554202	-0.000296532463601465	0.115319785233663	-0.305633463148509
65	WT	03m.1	3	24.3	19.2	19.4	0.7983539	20.99	74213.0	0.6512339920034613	0.0742361592226129	0.202661857892552	0.0599131014125571	-0.04925667492806	-0.0351792140461625	-0.0272605537861133	-0.0517454732967307	0.034308207901169	0.141229497237583	-0.0510073518228599	-0.0975732025255259	-0.146275574042654	-0.0804578449502976	0.139303734315014	0.0617327454096485	-0.009363637086594	-0.100701042804854	-0.0958315648769839	0.0625463097039721	0.0284321055130445	0.0809401375766189	-0.016767504986865	-0.0618578270703113	0.0463413213816547	0.234277200115638	-0.103809462509601	0.243399950506354	-0.130856672558048	0.263323428370559
66	WT	03m.2	3	18.4	14.4	14.4	0.7826087	21.74	84196.0	0.8649337399800382	-0.0466296264406501	0.0709618809200193	0.074557412128926	-0.358357996164522	0.0507097227265089	0.0866319276237684	-0.121090508843092	-0.0563001327637498	0.106842424417914	-0.130347405109025	0.161068468805806	-0.0293860625649653	-0.0680659881901184	-0.0592035303858568	0.185837820893943	0.106448625610383	-0.0609835034204409	0.105417328595565	-0.221339166113533	-0.0074620304682941	-0.0968030751768408	-0.115807991208375	-0.0341572222156821	0.00167874279992746	-0.0708265803817374	-0.0791266578823661	-0.0917348680608876	0.0704904644088133	-0.0313742303198176
67	WT	03m.2	3	17.2	12.9	13.5	0.7848837	25.0	82587.0	0.6468651937256868	0.0529153852321226	0.269548406538053	0.105696995824561	-0.0304667104574416	-0.0520538069473525	-0.10159447303262	-0.0485681497709764	-0.116344222107944	-0.200467957689374	-0.112554332906466	-0.0995488783299371	0.123440709023663	-0.00403108226407423	-0.0700303366793233	-0.00402756231079797	0.0373703788740858	-0.0555808526225406	0.0863704760616999	-0.0968966721284364	-0.113486712173336	-0.211338504125038	-0.037112469889786	0.0635191905819969	0.0880559407390034	0.124907848802951	-0.154447900241234	-0.0855769449914587	0.104554583533948	0.033799094779837
68	WT	03m.2	3	18.4	16.1	16.1	0.87500006	12.5	75263.0	0.5808583280048935	0.0155492982457449	0.203166332002892	0.0892101141785195	-0.0769290049982806	0.011900898090097	-0.148747532622356	0.0745157012819207	-0.165482170613995	-0.124697165585629	0.0303803969408497	0.15211888962228	-0.176940294532141	0.0755892054260791	-0.101458266479421	0.081116156668408	0.13304786812281	-0.0640218991850864	-0.0554584550109413	-0.185263935917035	0.0891501252882755	0.152366678774001	-0.108881543033976	0.186971360296136	0.0372602703399047	-0.146412303815147	-0.0341854161651536	0.00878092253070141	-0.0686545655290862	-0.0356896693658882
69	WT	03m.2	3	18.6	12.8	12.9	0.6935484	31.18	78840.0	0.9444088192982462	-0.0611508180955683	0.0763316673992311	0.143240112598621	-0.288232706549938	-0.111238903811841	-0.0827204817732895	-0.000479314149829538	0.181296812984897	-0.102674447928568	0.0233707391237518	0.0741323512905324	0.20240161769083	0.0517210093078262	0.0431244247837975	-0.155137610290331	-0.0624540321686844	-0.186567061349239	0.0725407175142441	0.0839526502717858	-0.0455544291009321	0.0701036456349193	-0.0230434533629629	-0.0834799904001455	0.117517148708622	-0.1258949140013	-0.023783817663366	0.07039478315499	0.00412346483714873	-0.0342432514004045
70	WT	03m.2	3	19.6	14.9	15.2	0.7755102	23.98	78337.0	0.7392956608872641	0.249538711509484	0.0792594566187552	-0.00711857435296664	-0.0740715230805754	-0.179468602751975	-0.0378135354924709	-0.034627090812948	0.0339092159280334	0.0413969312887423	-0.0821073827168128	0.0558454583140486	0.0534681029243979	-0.0430250496637113	-0.0809865890103847	-0.0156377671100768	-0.00268590893918119	0.0905257830599596	-0.0398096920097968	0.251308049653233	0.307208184368752	-0.0701299732270339	0.0399069960193696	-0.0542175507850549	0.0492973187828243	-0.0138274451387858	0.0175561028283581	0.11647952404901	-0.0439077053406926	-0.145566248708347
71	KO	03m.3	3	27.2	26.3	26.6	0.97794116	3.31	97341.0	0.7644010405690252	0.265592465369699	0.0696795577120577	-0.0679205602316105	-0.108119426845597	-0.0504103074756125	0.0799386733295109	-0.0429540506018595	-0.0686203501809996	-0.00329764293157983	-0.0963992132927685	0.180303842803052	0.01998757945781	0.133589763693637	0.0271695035403986	0.18959211951503	-0.00849857990554917	0.0247110661527829	0.182709474938854	-0.117373447819449	-0.172299013607428	-0.00305789898397963	0.0295459954421516	-0.0578454525145363	0.0432137408699873	0.190596456691654	-0.0504351732107919	-0.0389331546670375	0.000294936785044871	0.160215501642139
72	KO	03m.3	3	26.8	24.9	25.0	0.9328359	7.09	100182.0	0.9515596879195327	0.241349913604294	0.00759730978479201	0.0668793285355362	-0.0226324911539791	-0.119327302527551	-0.0369601862169314	0.0252132729122161	0.174222317522449	-0.17884858241835	0.0504909032550242	-0.236427932014836	-0.0692507177394609	0.0900012298906628	0.150595638893064	-0.0770368620338374	-0.120279737535724	0.0303349037170471	0.0990330685544725	-0.0964423601249899	-0.237553894989882	-0.0154643779473011	-0.0638706469257763	-0.0530644105651619	-0.115569825265406	-0.187620225487386	0.0777983527232888	0.0721186391176862	-0.00295627210156414	-0.0594342950590235
73	KO	03m.3	3	25.2	24.5	24.6	0.97619045	2.78	82210.0	0.7915260506514162	0.158547016716823	-0.0294092991585124	0.0245562898143889	-0.0359734949976498	-0.07613905614198	-0.0501054882465883	0.118603942391276	0.0249489971933361	-0.0780544408306	0.178731194770846	0.0196456671925032	-0.207900079168557	4.04091250567244e-05	-0.0222703670793244	-0.0770666895119811	-0.07289121023305	-0.0916220064621779	-0.0794734440404798	-0.167740561868008	0.106607808190091	0.199321223107351	-0.0257740001468556	0.119777864903965	0.208644557574048	0.149370512007504	0.0564319452667879	-0.209685955432848	0.13299959560711	-0.0342646374605645
74	KO	03m.3	3	27.2	23.5	23.6	0.86764705	13.6	83561.0	0.729731569220875	0.162411406937346	-0.0650112214694268	0.0789626564489029	0.150857235080995	-0.0714589192570559	0.0795406466740884	0.0436554361094028	-0.0890077239600059	0.0439558102733383	0.0839639171545261	0.187103826354026	-0.135782394029305	-0.0652050920447649	0.0805648039358055	0.0482872664275328	0.00406580213231325	0.0301160359830331	0.103914197991257	0.0645454412750736	-0.329318555263989	0.0860674857605534	-0.0661826136979579	0.0804245235361538	-0.0139591664475389	-0.131528944528787	-0.10698789259311	0.160225344488477	0.0352875399810947	0.0691301432706261
75	KO	03m.3	3	24.8	22.3	22.5	0.9072581	10.08	86744.0	0.8228647836245967	0.115611357987413	-0.115497970413426	0.0393524420331343	-0.199964022500669	0.112553800748266	0.136460085926718	-0.0772957842256466	-0.0979497775641631	-0.0240120718565701	0.168665148598455	-0.0489889867790192	-0.0250289244636347	0.197997187902056	0.0995803283283344	0.0345068531711786	0.116521641305718	-0.051761553901024	-0.0475712106400919	0.0077738023449925	-0.0245278312631458	-0.0481194622617123	-0.0555196972710724	-0.116792034726134	-0.0126325582783069	0.0270547766184062	-0.140238216355517	0.0851553782437332	-0.0448010301657676	-0.200083405472951
76	KO	03m.4	3	17.2	14.2	14.2	0.8255814	17.44	90139.0	0.940027290553436	-0.098585989525604	-0.0498381424203657	0.272148563178949	-0.119628938788674	-0.0443379898773745	0.122174139456318	-0.106392917287165	-0.0287883764860372	-0.1299987227338	0.0909558897023145	0.116686544169801	-0.0813200011175343	-0.058709523158264	-0.0912748275256111	-0.170146805112335	0.0954965729881734	-0.113641815538757	-0.0610381844984309	0.182683019740134	-0.0518556596852915	0.0537933716864431	0.167355723312635	0.0389800612931223	-0.0564557141114379	0.0874014809420072	-0.0200445011088653	-0.0347765034023944	0.00425192789377471	0.194375699680902
77	KO	03m.4	3	20.5	19.3	20.0	0.9756098	5.85	76006.0	1.044656852895093	-0.102740712364097	-0.0391061334723064	0.0736927275894307	-0.0750637071361038	-0.0494297510069464	0.0155682465106042	0.0251102513623911	0.0558069965026239	-0.21533364873848	-0.0152846842383652	0.0444842130985296	0.0608149686575684	-0.334400116017034	0.0148374551402803	-0.0392360636898939	0.119350130622698	0.147760259996326	-0.0986749169136722	-0.178997456484707	0.122553813113067	-0.0343330838938536	0.0546399372793131	-0.000276887709184297	0.0812497166409584	-0.0645217867944656	-0.0446509725550406	0.162528117434203	-0.0278978269273295	-0.00109215552294164
78	KO	03m.4	3	19.9	18.0	18.4	0.92462313	9.55	71367.0	0.6678512073754255	-0.0404035915288478	0.0188354059933236	0.13581421068344	-0.124580426648609	0.0702123535645791	-0.00444061675628272	0.0146840619500375	0.0807455052958084	-0.0192527328043272	0.0752591297932401	-0.343933738678425	-0.0274812126830939	0.0842726186767059	0.0433578464052851	0.23570352292903	0.118582187296482	-0.0518683947509197	0.0903855373153196	-0.211480490066838	0.177002172515802	0.0642725465352887	-0.0116903701617535	0.0521349105335824	0.058584671592326	0.103432717764276	-0.0799108383491475	-0.0257705719340472	-0.139085350722735	-0.0906573523429978
79	KO	03m.4	3	18.8	18.3	18.7	0.99468094	2.66	94924.0	0.757854560352133	0.0267541550089663	0.128953110937191	0.0906904501931976	-0.175694358110889	0.0756670133794141	-0.185625950836765	0.0500720030864826	0.0160599939919236	0.116857618410952	-0.0694867949842567	-0.192168856526425	0.0121743756256688	0.0418876319243596	-0.00628435929109766	-0.0300785453223819	-0.22219940094607	0.0691878914339423	-0.0696050410420664	0.0265972819390514	-0.0395100776738776	0.0840492920357367	0.163360499933412	-0.0337200660219128	-0.0685422489795042	0.0923581837629905	0.030295552624772	0.00326597362524463	-0.0908052548761438	0.156440831567368
80	KO	03m.4	3	17.4	17.1	17.4	1.0	1.72	99828.0	1.1440337866581984	0.0845812487980377	-0.159105284898475	0.151057473340086	-0.149465626358914	-0.0510200338200658	0.0578723211542839	-0.0964806188230208	-0.10834649037069	0.0715823321730436	-0.0259844492165015	0.0641164624151385	0.0288671881289563	-0.268912359888744	-0.0308876015404458	-0.168466697969494	0.102083000307549	-0.0351388861666195	-0.0991724599908032	0.0580827881356291	0.0754391908902143	0.0914694537050256	0.164186251965267	0.0711681898537741	0.0489123200048194	0.0412558624714348	0.026274755934226	0.014746271298096	-0.0139394824894449	-0.0370612767930894
