"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"
"23"	0.141527177149955	-0.202041717665808	-0.0439912756589161	0.0802800231609024	-0.0786196134412797	0.15176699263355	-0.120442413060687	0.0390964007560228	0.156366621291694	0.0985067386418156	-0.132953202968283	0.223995690739304	0.00714396757763845	0.039313069768569	-0.146211001770487	0.205463268050687	-0.0202589389265464	-0.139182262169378	0.00858864416700728	0.0730026815840683	-0.0195970010141369	-0.207783176731463	0.0768353027358762	0.0271860775841408	0.0731983706238258	-0.0141615782493609	0.140710171254974	0.032839969535661	0.0334359127996291	0.12380760025681	-0.0378366424597145	0.0855064587905364	0.146938736731335	-0.0301296463061587	-0.0092801532691745	0.0136404651209028	-0.0143897551580393
"24"	-0.0963447745608737	-0.208270173936152	-0.0606617179671785	-0.127055873513869	-0.00234474574712724	0.108852506048294	0.0118190519692955	0.0756897804153249	0.218864566337004	0.012324149790813	-0.0779570786247363	-0.0650864865413264	-0.0607487419762718	-0.0579111117878131	-0.0851791920976754	-0.0201580353360911	-0.0983535749649754	0.0808780010585844	-0.0172161544281529	0.116881918139988	0.0650158108495422	-0.00146805084334646	-0.0778312342741098	-0.079411874242463	0.051282269711745	-0.10119247769794	-0.0328445207790677	0.1515369262081	-0.0464013297162247	-0.00116915434141798	-0.0249307037672349	0.0260478951584381	-0.0697579842879548	-0.0433749138539841	-0.0488861401570396	-0.0302023664168382	0.106018175793901
"25"	-0.0454969558963642	-0.147565055132597	-0.0224956721992565	-0.0664288767514869	0.107312064708827	-0.125813514994489	-0.107533305343118	0.0767498507189847	0.0731017052129426	-0.178106596058643	0.117303410262408	-0.0513879627454751	0.119471907191153	-0.0778456057822778	-0.0681125361774125	-0.136529091757506	0.0492451502856871	-0.147112847487048	-0.0609764174275261	-0.0249360875340602	-0.0507291076339867	-0.0705241251120477	0.0175053141911543	-0.0957766744402173	-0.160776584744515	0.0195067563745788	-0.195955743473883	-0.19559570990664	-0.127928481256819	-0.0382455643426088	-0.0108544136674779	0.0914343473549058	0.169512306534581	-0.112289995868277	0.173568973431829	-0.141401042691734	0.11904842667467
"26"	-0.101791236954099	0.0501215964707299	0.0474086907426731	0.0482540401738184	-0.045577501921017	0.0886342720475612	-0.291028025148275	0.195251386841179	0.0367307432513626	0.180912031511893	0.145047409739075	-0.0370088846108319	0.0762402113582127	0.0121236989208597	-0.159976636150132	-0.217010568617955	-0.0109633215707457	0.259740249471167	0.0542523240663207	0.159703331618076	0.0107842395962399	0.153895741122372	-0.0210591372925289	0.0230160726214168	-0.0258715997155955	-0.115251800493484	-0.154937536275797	-0.066798396750416	0.154745118663522	-0.0502273216932481	0.224810714330638	0.0553684763774625	-0.0766548075593352	0.0981227041819278	-0.125982243896283	0.173454401126024	0.115288419766279
"27"	0.124881560688966	-0.0157808963913086	0.088475851937497	0.0552664234614879	-0.0330818964579465	0.187965731020988	-0.163355173955386	0.0120882383260062	0.27944704980286	0.0546932428171929	-0.0506361002844049	-0.0969535101816313	0.0588026432065494	0.124097720020735	0.1004848764696	0.0288680167240402	0.149013995990186	0.0230203763092967	-0.141448011706828	0.0497767201024013	-0.235612567052844	0.102014022594119	-0.0380515052323164	0.194544511088722	-0.110232485109045	0.0521601145622695	-0.212010483120813	0.0814907151304148	0.0951112163739292	0.00463538712699911	-0.0538519520101198	-0.000391287822082542	-0.132345932644869	0.028202405952947	0.0319789489250186	-0.150281349146228	-0.178612004763472
"28"	0.0646532266352132	0.07947562291736	-0.0394500035772243	0.0696262871609288	-0.0291696828022038	-0.0211350229409846	-0.12474378627866	-0.169666122528866	0.185651686812462	0.162779373841152	0.0771071336805553	-0.0199772499191794	0.0556709897550692	0.0611184960950339	0.0659741080978722	-0.128485425165529	0.0287725152445527	-0.0578009372870248	0.0354431729458137	0.0387655525800674	0.109610672560498	0.106962171695427	0.0172046802123736	0.134017504823778	-0.294325986544685	0.02289503771163	0.0282740159813913	-0.00371844928745733	0.000656755891383036	-0.129627566044579	0.00188733737675235	-0.0465948707269536	0.0915964433985958	0.0614511008729255	-0.0815879741842265	0.0136821727790163	0.119563505413828
"29"	0.134797598431218	-0.0490377136719361	-0.152425652253467	0.0905275130594407	0.121473880307853	-0.0740269235975651	0.0126376787780807	-0.0574269389250915	0.0324883828622006	0.0845711533910534	0.0361254489164429	-0.0669238547614778	0.0554827827488278	0.407490060140932	-0.0542541373405694	-0.215803617250728	-0.0367183733695721	0.000688346291726494	0.0572262430855749	-0.112232998987227	0.188652939071178	-0.0617458401892096	-0.0960349970263664	-0.0919844341669531	0.00572799240683988	-0.0180580615398632	-0.014707353965943	0.0374943459758958	-0.0496465204176314	0.078970503079007	0.0806911439676425	0.103351458040491	-0.0800300919516909	0.0108844852596054	0.143473872258368	-0.0391210217972988	-0.0958665349780618
"30"	0.163499126673648	-0.0463480403236033	-0.164288104841655	0.0725898751548685	0.0714812687273967	-0.213946800220083	-0.0682206922236797	0.0470923284847566	-0.0272335943915754	-0.138263975465993	-0.136406736888006	-0.155267486840981	-0.108944263120639	-0.146899105536967	-0.0500776723379679	-0.0693045222475243	0.0750285769459849	0.0773133991880223	0.0564871895183439	0.0280280883749171	0.17847604635053	-0.0328469332258859	-0.00288018020887668	0.0464638951694295	0.0955507943996797	-0.0654488058238062	0.106163365501602	-0.0377272940883494	0.226479584730849	-0.2103629290089	-0.0379136393377869	-0.0925771034253355	-0.190370825445999	-0.00131682614727845	0.0515074310380794	-0.143107707178357	-0.126468507137855
"31"	0.0874518596311017	-0.0289259830405445	0.117839674222137	-0.177852428231609	-0.0282242140003608	-0.039744843556174	0.0773578409475457	0.0149073133607263	-0.166218441648251	0.0158169617829923	0.125827196340541	-0.15731548373196	0.01811424276984	-0.298869803809011	-0.0288434877098393	0.0842156560522005	0.110881560437851	0.0180875719197873	-0.263652005443945	0.0250058565688903	0.000807658779340498	0.105856426842454	0.155874318806344	-0.119297416008009	-0.269877064344824	0.0544161673499253	-0.0251610378194768	-0.119439952545257	0.0322255969057987	0.0609675917469465	-0.0534251986371824	-0.209780577574478	0.0585771385564842	0.164554989658318	0.0575417891546053	-0.114378265680648	-0.0629872505551144
"32"	0.0903174319259398	-0.0755038294602743	0.156855029906078	-0.228597540841078	-0.130263456555567	0.0503461631955191	0.0393493959459858	-0.166381044092542	-0.00777836197113821	0.108117044624817	0.131405367424678	-0.00402220852492779	-0.0371978294660338	0.208967484239427	-0.130645811709814	0.117965084490263	-0.0527869953750097	0.0401815634631275	-0.136974866475254	-0.0879383504951521	-0.197144723199589	-0.0954603772283307	0.117877969774499	-0.05475875182309	0.155408573759444	-0.135568553040957	0.135898087296245	-0.145455333000772	0.092720050075218	-0.127763826284566	0.117923366044539	-0.000108017043504394	0.0375973242488509	0.0321237400123467	-0.194302748680641	0.0311836241243209	-0.141005654522689
"33"	0.0818263089412089	0.00790253689839906	0.0712338232573648	-0.139731615262453	0.0421346193068051	-0.0357809177325338	0.135479286890144	0.0147288608291787	-0.0925961809246589	0.00943639329299027	0.0343093732934002	-0.122969085917072	0.0628278505244826	-0.0453900417892885	0.110372427905537	-0.0462924195348374	-0.112225150391321	0.167569426316992	0.122310138199557	0.0947484954109184	-0.124902888553546	0.0574344545340856	-0.158120411570967	0.00994278053200429	0.0933591167525142	0.0186574567827494	-0.0998866101976681	0.0820313231476423	0.100184346021279	0.180900980553082	0.121399510149505	0.0419321132198549	0.0667719097455549	-0.195668785076683	0.066484835283957	-0.0216278790827454	-0.0361273097473407
"34"	0.0718264681253026	0.00674806727597723	0.0931296467583658	-0.0793042948149465	0.185006557769439	0.0796164774533865	0.0569744204246116	-0.207112437536199	0.0601045961272844	0.0402338643065685	0.0563891120487604	0.150373660785096	-0.0993132413379608	-0.00277618163614776	0.247540410390552	0.0458281202475766	0.0454459754228467	0.107721993460358	0.106473885541074	-0.0935868595395484	0.0131607640257617	0.034633144700143	-0.169328518150797	-0.0789674010147957	0.000835965136358839	-0.289395444642114	-0.0320586289425844	-0.102088314704742	-0.0400655220174169	-0.0507547352285674	0.0760302472999999	-0.00600745597585428	0.136338182406581	0.0162586228595986	-0.071305710231596	-0.181829135941747	0.0522588041580443
"35"	0.0837776744645712	-0.0884622446567066	0.0434745974162153	-0.368876044263586	-0.0239011174789228	0.217215643288357	0.0737801742117842	-0.163022993960538	0.000384274813527134	0.000726008470944554	-0.19355099390618	-0.0958982602175006	-0.133480117723414	0.0464959615374061	0.0986686340428431	-0.144667268990637	0.223338497909844	-0.0782143294064227	0.094604580694079	0.00539659743633134	0.159641171789165	0.0241986551543647	0.191428957948362	-0.163554058894416	-0.0225465159340925	0.021476650639478	0.021139401260085	0.0608586032005453	0.0497393475924446	-0.0123401272595622	-0.0578171348461282	0.0184259576757078	-0.119361532213455	0.0845561484540344	0.0148656970389172	0.0736647323328099	0.0292898665289051
"36"	0.184660979827072	0.0314331192257117	0.0791396077851966	0.0182975196146176	0.0543495065514636	0.0583519840172428	-0.00951569904845446	0.100726401375849	-0.292035994503478	0.130684873224137	-0.0533867565938247	0.114418761674533	-0.0379380922384095	-0.069424468973973	-0.0191272258139631	0.0262232757266925	-0.182897419672564	0.0524240180324959	0.0985072413518572	0.0632247519425942	0.130510497843339	-0.229166995567568	0.0258850858713894	0.082345467960255	-0.0405301688234036	-0.157572605762348	-0.0492281416555706	-0.0724158567364557	-0.156209264369346	0.105062173816598	0.0640455122396042	-0.00638311811135269	-0.105160703288567	0.140014762288835	0.256095398412781	0.191835714698284	-0.174392939109581
"37"	-0.0695955152951523	-0.016055313276463	0.101850644084263	-0.148285359864938	0.232153053045933	0.0101881989792169	0.0425335623400899	0.180582819380646	0.185970189770892	0.188989943870653	0.0247867195554824	0.0692956617028092	-0.0430362115347101	-0.0319180039728547	0.183800079248163	0.0708504080613236	-0.0874328860267011	0.127136458458677	0.0896005067159551	0.0177373314790426	0.0989227421176333	0.0187413083607946	0.0210761654772003	-0.0321102646873641	-0.112219660604745	-0.0365623068847801	0.0654534855905795	-0.0580678282387724	0.0208259778724669	0.0414535459156837	-0.186157529223424	0.196202305065012	0.0447304706618685	-0.0448398257751869	-0.0501540015128436	0.244322983392535	-0.079348052949498
"38"	0.0949373525488849	0.0396364138915702	0.0258205816764277	-0.205960484573679	0.0755850560405994	-0.0814345102978922	0.0560766875501776	0.0819976381069277	-0.0232220083736649	-0.215635681096045	0.133190154335508	-0.0804868821989705	0.105125652922887	0.0651379395743373	0.0880713035115808	-0.0478895447419591	0.116887212230136	0.0178835259632686	0.0948618857734612	-0.117428234411994	0.0138381170773837	0.167241591671027	0.126883261908443	0.303254543411486	0.0389888561174787	-0.0105824961543425	-0.0621436582575525	-0.0691534371230467	0.122151833981234	0.00722281250378567	-0.0490761147971883	0.157526199258067	-0.0940583426775167	0.0593137504883739	-0.0842176987394354	0.149671015561418	0.0540582513657202
"39"	0.0119799578200899	-0.0105128439960905	0.122408942856246	-0.145335259620132	0.159156808774501	-0.0294524058150509	0.00961685937050454	0.144045146127046	0.126374575693623	-0.0590880359505689	0.0704072028336943	-0.118115156624908	-0.247728669083915	-0.0371683562513679	-0.0489364848013047	0.117156012120794	-0.0146697041978733	0.0188003446103143	0.126519743689726	0.125924529498584	-0.0311219765791249	0.0129404180508821	0.0410010156377671	0.0101351861804019	0.00981349001766104	0.0467231835246817	0.122462937690654	0.149072187112517	-0.103638717173389	0.0223704694650209	0.155984151248893	-0.197488400345385	-0.0101574654741367	-0.0393350428076725	0.0709747571568764	-0.0896662062019183	0.12640482335212
