mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"	"MDS38"	"MDS39"	"MDS40"	"MDS41"	"MDS42"	"MDS43"	"MDS44"	"MDS45"	"MDS46"	"MDS47"
59	WT	18m.3	18	18.1	18.0	18.4	1.0165745	0.55	126528.0	2.0325952182668185	0.170991407562871	0.0380291239092013	0.00447247624328889	-0.200213753829135	0.183123682405752	0.176240003088385	0.0814418773252711	0.12694787038916	0.121807824402996	-0.276888335939651	-0.237111819828542	0.043042914969256	-0.0777312669244418	-0.019848733370881	0.228265412879699	0.203126313361466	-0.194828802291157	0.0320681129760124	0.0319787940360404	0.0454437193828886	0.0285745986139856	-0.126349944765326	0.00997556372888827	-0.0173447471995051	0.081468135144705	-0.0604516125470884	0.145816106556189	-0.0732736543048874	0.0495074396468088	-0.0937559551776648	0.03845147098087	0.102590299867922	0.0784588210339107	-0.0207570341292377	-0.17613715535073	0.0130489373439957	-0.0239224483581692	-0.0170693586960986	0.153604112374078	0.0548208512456919	-0.0868707119095595	-0.00823473806844567	0.0789988845181626	0.0848034143102757	-0.0412993410183164	-0.090959788290362	-0.158222370775118
60	WT	18m.3	18	26.9	20.1	20.3	0.75464684	25.28	163769.0	2.3916066506008677	0.0488813138709423	-0.0429596142255933	0.13162997692312	-0.128674789688713	-0.0419846636393393	-0.0578771676805515	0.147578905334694	0.264133241654544	-0.252433682492116	0.00312027916804738	-0.218799602199574	-0.149758460142045	0.0683128491462858	-0.0801368230629462	-0.0261934126413139	-0.130857026135328	-0.0704981450999068	-0.0149545623349629	-0.181597810453787	0.136454973867237	-0.167102658356089	-0.0663305648604329	0.0365480716761992	0.164481188591441	0.0217898235619359	-0.0624697863985676	0.0679599012283333	-0.010734040072823	0.179316998017052	-0.0833736940430957	0.11521794297214	-0.0250049313170084	0.0334931874185534	0.100101846122766	0.313641407055723	0.160454600017369	0.0739355196535686	0.213407134081891	-0.180410641624657	0.203202709164986	-0.112376788069086	0.123473337199024	0.128202794734648	0.0030953455345625	0.0181232817486077	0.0130920808604795	-0.219828639104974
61	WT	03m.1	3	27.6	19.5	20.5	0.7427536	29.35	65924.0	2.119470318740157	-0.0532036057276215	-0.0874561699611222	0.0661924014461613	0.0695346475976078	0.035701960504883	-0.024262797693791	-0.261554674830684	0.156507046979854	-0.230592516704914	-0.152137400884259	-0.110811746816934	-0.0320481044541086	0.114317769185459	-0.0543968557774545	-0.00487874952708845	-0.0657714131036507	-0.00368069226047909	0.018486027438596	0.0311828438288356	-0.146300240436021	0.0685819429813544	-0.125389537697684	0.0317377153924893	0.0309004129124559	-0.00370564589297047	-0.0330418838288399	0.0488700448479645	-0.162124242884271	0.0820176660441043	0.215529962174311	0.037114369416614	0.0362985525600495	-0.1324289887201	-0.145523600767852	-0.00787206466255588	0.144720469411174	0.038149694174829	-0.0493931703682955	0.14430881386144	-0.179289392388913	-0.211649188752993	-0.0903752785861132	-0.155548073089963	-0.0643216731767268	0.0695064617399622	-0.227103821069314	-0.000681890429958644
62	WT	03m.1	3	21.3	16.6	17.2	0.8075118	22.07	78000.0	1.8223993828045055	-0.17972126701505	-0.145406046982268	0.0674089376471282	-0.0561221108442147	0.134650450040594	-0.0045283589438793	-0.104538707608477	-0.132519836351989	-0.0769194111739302	0.186661889691204	0.0186895299163104	-0.0219207349571989	-0.029959315248094	0.137892358821676	0.153747797837951	-0.0169480454844695	-0.0183556384213261	0.0773341079445222	-0.00380069163156365	0.0803845941533966	-0.169244833779493	-0.163114419321935	0.0226875499759495	0.0500824054269441	0.0462998744874602	0.1512896830266	0.0480593784698121	-0.0554377745653976	-0.171943730083053	-0.0115548655031781	-0.0555535084973491	0.197191311344293	0.131447764035133	-0.00651334332876476	-0.121184259473462	0.013045755258563	0.10900806012978	0.117165508032624	0.0133751352076648	0.0680333082301477	0.199719020934673	-0.0186797646961589	0.172367396361523	-0.0750152396464985	-0.00519760554628595	-0.0555003968111137	-0.0315599838115707
63	WT	03m.1	3	22.5	16.5	17.2	0.7644445	26.67	70929.0	1.7833919764295558	-0.178521830613284	-0.11701551455828	0.00895605723603682	-0.017635726811882	0.103137184409165	0.0839327401441202	-0.148334144492536	0.0591532981207835	0.0264425532863347	-0.12888136617808	-0.0648397104627982	-0.124092728664604	-0.0581540561096382	-0.042344936791741	0.153300468053092	-0.012282528679528	0.00250822230370802	0.232157946726479	-0.0543920663278974	-0.0324104118191629	0.0748652782522614	0.282836940569979	-0.157614149659582	0.0814428296362234	-0.00764528865835764	-0.0873163794032315	-0.0483841546413604	0.0387049235154646	0.194990759078853	0.0894838775875693	0.055457841045947	-0.124821682654219	0.0596912977406111	0.0751837574232497	-0.193717212454927	-0.257409826346733	-0.126944624135211	0.025979827809087	0.0783569026857735	-0.0394205309893329	-0.0842941258211795	-0.0451537719559782	0.0632397611600419	-0.0263073290340758	-0.0634964977828034	-0.0671305808241863	-0.0340691215865645
64	WT	03m.1	3	23.4	17.6	18.0	0.7692308	24.79	81853.0	1.8403422821211508	-0.161774467810177	-0.094614027481538	0.0788576516566163	0.0264663584990979	0.0624967864652893	0.0311927505317035	-0.116188425842759	0.102524169099708	-0.0288685807555854	0.0695276844280748	-0.0064347286513634	-0.0492348904695842	-0.0230364237504579	-0.138854793517338	-0.0401581457406371	0.110812338891061	0.0508077619642864	0.12049855607868	-0.0593363891789158	-0.00953941580446389	0.1245506217414	-0.0769733518576269	-0.0256147472333689	-0.0555451902127739	0.177948465978382	-0.137333946147857	-0.0372689796790563	-0.0331630081303535	-0.0206980041374627	-0.101566725248155	-0.128406032904398	0.0191915580556437	-0.0946964542916182	0.263912591268063	0.0576023300913825	-0.0236786794386575	0.171223389828345	-0.170466691992165	0.0353070357887173	-0.00282982489202403	0.0850468972879105	-0.311624518828183	0.0105799262149205	0.273214242710821	0.0940033207363963	-0.12388858265253	0.015147413923654
65	WT	03m.1	3	24.3	19.2	19.4	0.7983539	20.99	74213.0	1.849731116460672	-0.189786235365551	-0.139510898124459	0.0610578601831912	-0.00832997895602366	0.126172206159786	0.0729997322449609	-0.109078426803584	-0.0720615287801548	-0.0565234630268993	0.0896525989544196	-0.127036025772487	-0.0807746494641691	-0.0187067723964553	-0.142088720176398	0.0393966918693606	0.116242459957493	0.0608732944803964	0.00489037737993539	0.0309261613826575	-0.0674210712794122	0.0903203671204751	-0.00866237223335136	0.123658321085614	-0.105393532675028	-0.209823481364807	0.0363069200200361	-0.0134062770347916	-0.0679049593353976	0.161981931187393	-0.278588478514228	-0.0730278354913324	-0.267936778313205	0.149032045817978	-0.0562014223491572	0.059888395140654	0.157450526954337	-0.14642746445621	0.00987615446921773	-0.0492539819006863	-0.0640359871622516	0.024186168489483	0.0305061693537016	-0.0933587537434801	-0.07326601509023	-0.0826629934612822	0.273402277575019	-0.105097750196199
66	WT	03m.2	3	18.4	14.4	14.4	0.7826087	21.74	84196.0	2.1392202949392645	0.044005625547263	-0.175467796206096	0.0304508726013464	-0.131904626342965	0.200625861669887	-0.264838119841566	-0.242509279334565	0.066303900494734	0.0995861136522424	0.03556175501925	-0.121451023456429	0.00522384276329027	-0.0845850993741113	-0.0950835240381779	-0.188701047189134	0.0972890205985327	-0.0595083569447352	0.0872180989244074	0.0596042095173169	0.0209512924851058	-0.0597732754188206	0.0271717047636091	0.0305587593251254	-0.114193759236567	0.104620741782596	0.172449425299891	-0.0991493321037833	0.0306752082517321	0.0667365866917804	0.185371679039083	-0.0437075391233464	-0.0267293274886716	-0.0510041704341369	0.0261305624197857	0.136915247411799	-0.243615114007513	0.13766712143406	0.117551756244221	-0.0167475111630498	-0.0568406794531405	-0.00899152975970893	0.0930631738654693	-0.00871930489639363	-0.0224717952639362	0.142602854677769	0.0739475201062819	0.0255435069267493
67	WT	03m.2	3	17.2	12.9	13.5	0.7848837	25.0	82587.0	1.9177953028632124	-0.192252205662584	-0.118896151777597	0.0346565202045868	0.0342565262314414	0.097983792461644	-0.00201551188763434	-0.0986639150851329	0.0592888876476588	0.143191876251067	0.0536617716482367	-0.0710735830723638	0.153755551957805	-0.046272644466276	-0.0709708581822308	-0.121050025986242	-0.0799941498064496	0.085804543394438	0.0087733321684533	0.0349115516909056	0.150012574493641	-0.00107640784435014	0.123336193236868	0.0931148013893084	0.171764388432936	0.199129114588116	-0.0289689936900045	0.088620537493448	-0.0475440289578124	-0.0901801090459772	-0.0794415645778	0.206566726113793	0.0999436099833185	-0.106924342308145	8.74600443454276e-05	-0.0301929604342607	0.067157785775769	-0.0596291787694357	0.0224994097585377	-0.0493505148617354	0.0149374513397705	-0.168484090482452	0.16898235289587	-0.253729710145457	-0.0217238901405767	0.0845847450709498	0.201148337870054	0.0840857991125754
68	WT	03m.2	3	18.4	16.1	16.1	0.87500006	12.5	75263.0	2.0691704176049073	-0.127623561669651	-0.142118288980626	0.0671294825500503	-0.0243372204251657	0.0708518516254431	-0.134631274509936	-0.135523916104972	0.264389993119169	0.016674395587584	0.114851835213207	-0.00297097623333381	0.0803022633270558	-0.12732955115787	0.0539698204518971	0.0178906495538477	0.0200045635699436	-0.205377515724497	0.00412949348345865	0.0293878853222017	-0.0533133278695532	0.0198829594330609	-0.0580096347417886	0.0956820323007031	-0.0709741885706296	-0.107669550154201	0.00998480143657922	-0.0304600782506316	-0.0342133115046519	-0.250633778195244	0.121208570122094	-0.0798995129658874	0.0531908852552131	-0.0739824585361959	-0.115916270072006	0.113808208082488	0.0370906226468565	-0.0342441911232458	-0.00510910644339425	-0.0627336913170206	-0.128399476703074	-0.0150116876225244	0.0778516688002052	0.190062287481478	-0.164540122871167	-0.151370937760609	-0.0905475103176429	0.0665252285767555
69	WT	03m.2	3	18.6	12.8	12.9	0.6935484	31.18	78840.0	2.09996981640529	0.0662826922852351	-0.0637055712723674	0.133460368040327	0.147233018278075	0.103169410828623	0.0569057101613598	-0.277111810286041	0.136469926581553	0.0105730378965984	0.0752696503407986	0.141491397276984	-0.15507447969084	0.250329550133925	-0.0915429474593362	-0.209284491929424	0.00501685985645567	-0.0877308407566426	-0.166977934708482	0.00929366574635501	-0.0484171564493145	-0.0173101271735293	0.120869499062027	-0.0769653172156798	-0.208587713191896	0.0312751761187819	-0.0650895799004635	-0.00155601524969199	0.12373147259788	-0.000140351640763856	-0.0982579687624694	0.183976334137109	-0.130315788908741	0.109258690676143	-0.0351473383465197	-0.129766318269183	-0.104511781836501	-0.000788897921215941	-0.0495301788597854	-0.0743128062979904	0.113717164511996	0.125164733565674	0.0182977676175841	0.12772236418208	0.130410620586313	-0.113412224240162	0.177730500956907	-0.0194543388072703
70	WT	03m.2	3	19.6	14.9	15.2	0.7755102	23.98	78337.0	1.9274557431893735	-0.165484162409764	-0.0557855316697902	0.0910789803371993	-0.0788128969215932	0.0802816628194594	0.023568476353408	0.0336474966130676	-0.0355726479174285	0.0447979622534337	-0.127240782007714	0.127826997482214	-0.090875949472171	0.151626204762104	0.110348408271519	-0.0303497008337776	-0.0908994636163047	0.104375740012984	-0.133053667315072	-0.0374816408555793	-0.0545291215758507	-0.0308401701920759	-0.0231936892424216	0.103849964110936	0.0704092141574287	-0.121179370548426	-0.325853422497069	0.105466290179453	-0.089843023219118	-0.0218707491967009	0.228305693403765	-0.0410050239487005	0.0926133087838714	-0.217993625067719	0.0652964765376035	0.163408939415287	0.0448862479621132	-0.223441802330206	-0.126392837668762	0.15619342551717	0.239274014218985	0.136621863657861	0.0142494421966032	-0.111123510141931	0.0842058165712288	0.0380607115165287	-0.00180542906955909	0.0313573172338573
71	KO	03m.3	3	27.2	26.3	26.6	0.97794116	3.31	97341.0	1.9896224010777457	-0.169937008686683	-0.076773180628758	0.0779751785896439	-0.151909481274075	0.0296683867122432	-0.0373766243368043	0.0441172424613354	-0.179352191859763	0.0693312485665156	-0.245311841271991	-0.0148348871481283	-0.017747400735034	-0.0324017085134359	0.066374112569142	-0.0816447999204988	-0.148937205653551	0.00553863989019562	-0.0398857839687297	-0.0596220764966377	-0.0126549225645727	-0.0240374259982173	-0.0703466819739223	-0.0700458356310973	-0.0333504464433636	-0.064074142065023	0.0825813397186378	-0.0578331412031027	-0.0628964544263537	-0.0171857983428769	-0.0957751811253751	0.17557304316452	-0.00327493888843166	0.148412044426996	-0.032233859275217	-0.15489601263447	-0.025169316359502	0.0626170429073144	-0.262553033184568	-0.290086063375517	-0.00671069544152197	-0.155524876233146	0.0371397323599797	0.0628117774603437	0.0854609257953766	0.0882720846844548	-0.0943373182712332	-0.0358755775728741
72	KO	03m.3	3	26.8	24.9	25.0	0.9328359	7.09	100182.0	2.1945341684542736	-0.118818431311365	-0.0605930117593874	0.174768805333284	0.00537414547534687	-0.0665816110056706	-0.00693471784337779	0.157734187256198	-0.148011817862766	0.0567694023253441	-0.209885012817269	-0.0287713525498424	-0.0284004803068272	0.0752616758071888	0.0757416499931541	0.0598306110312622	-0.160549386663094	-0.12592805255191	-0.069250299177583	-0.129416622674889	-0.0405209478970118	0.241617581021372	0.00876495559067487	0.07970708201329	-0.0410333116980691	0.121216749348234	0.0906489340123065	0.0216105969050838	0.0324534439447205	-0.070843671909308	0.0672187287614874	-0.155180472544168	-0.21926759974134	-0.0839243499616394	0.0329141255637138	0.112773026262873	-0.0679012509106542	0.26548805758022	0.0989029881141998	0.048570580869563	0.0714443485349564	0.124261897178576	-0.0744745056427413	-0.00353605225846923	-0.0335055120561848	-0.207339094827795	0.0425473402163565	-0.00853359290442414
73	KO	03m.3	3	25.2	24.5	24.6	0.97619045	2.78	82210.0	2.015565169418555	-0.0899451017615893	-0.0371862265786194	0.14015923883329	-0.0984105122621554	-0.0176647367074153	-0.00190082552480752	0.191423764115508	-0.0981842673544957	-0.0322061688316661	-0.039709986277321	0.13633542829221	0.0511408534976709	-0.0159953317696064	-0.0422465513447838	-0.220733485775905	0.109383601568962	-0.252079929146505	-0.219084627584973	0.0573421615000488	0.0740733494813756	0.183128671112284	0.0335104540716269	-0.0221882078606712	-0.00383832465374518	0.228987916549874	0.0273812411425466	-0.253370503918126	0.14733316164255	0.0207723649732269	-0.0881848182521867	0.0108634000605633	0.0563326428028365	0.112277952969791	0.0137024980127187	-0.0807712109812207	0.0849691534935271	-0.146045667994164	0.0252461458501899	0.171604599479748	-0.0616448572526817	-0.0301593479319124	0.0348718265841343	-0.0690416943357582	0.00746659917940776	0.038845475270858	-0.0479781004556711	-0.225234171370887
74	KO	03m.3	3	27.2	23.5	23.6	0.86764705	13.6	83561.0	2.0305753613891957	-0.103686632750402	-0.0551392160716099	0.154433838807309	-0.0818014889303281	-0.137489108446824	0.075731041411974	0.24595309923715	-0.242317279604114	-0.0703393248743756	0.155701431790514	-0.0159534796430244	0.0335358873062734	-0.0377122629851703	-0.0310363356895568	0.105705316298865	0.0268828777398562	-0.210071228498748	-0.00163844466726457	0.0151253552908735	0.0585478121702489	-0.0301511892815169	0.245882678374044	-0.00466947747674973	-0.166138073086995	0.013384190880419	0.0471505061881012	-0.00244208575174357	-0.275937161832059	0.0713554912500493	0.0973194707274673	0.201624894902787	0.0426206962619224	-0.131470161570056	-0.0525168717536899	0.0832618513132802	-0.112422421792825	-0.0518091614408471	-0.0810295616387697	-0.0189110307652831	-0.185584155463175	-0.121622409711602	0.0145515983817436	0.108323211199198	-0.00798330268149875	0.0682749679755412	0.0749699322757927	0.165397995791993
75	KO	03m.3	3	24.8	22.3	22.5	0.9072581	10.08	86744.0	1.9948002940677263	0.0035939618710767	-0.0526972695955767	0.181395146054143	-0.0333035059146385	0.015701549390522	-0.13457558055515	0.0425788727776371	-0.14567384241698	-0.0347335770047926	-0.0845950059153705	0.0843497823473771	-0.137815828237353	0.107432479157948	-0.0221532610239935	-0.0286973985446984	-0.00189994760304093	-0.134665868563387	0.0456622042979097	-0.0716334492136163	-0.0427747848863825	0.00534863011994244	-0.134082306665163	-0.0531142886791856	0.243952642234273	0.164971490449502	0.0203815907874413	0.127691281350745	0.0902429022228104	0.0470903995010004	0.057128382226323	0.00589379555739494	0.0668052435035502	0.0261783313438953	-0.12929253351249	-0.149607595219068	0.0556231919665299	0.0719180112139164	-0.0698718206469353	-0.106812068308808	0.0608518380283721	-0.000475035890802646	0.192158535393634	-0.148429007474796	-0.130727949236919	-0.133939290892039	-0.0809377313430135	0.261884160560305
76	KO	03m.4	3	17.2	14.2	14.2	0.8255814	17.44	90139.0	2.4017760762149796	0.166001338912087	-0.167266493543627	0.206569921327254	0.0546266389541227	-0.128205291484407	-0.120949022728133	-0.0149069512381993	-0.0712459632031304	0.226151770266826	0.155146019791819	0.136289210093051	0.0282144171982019	0.0583273751857592	0.0552816226147249	-0.0992280360644747	0.0836728346965979	0.0953037711432063	0.138378581983707	-0.219177186698032	0.207026167431707	0.0639512938746808	0.00717619363699837	-0.133367296128047	0.0242429859040014	-0.156961369968171	-0.143550159892228	0.0218771077959849	0.10075499205662	0.0337493952644597	0.171708149927934	0.193801849163051	-0.0125656923471114	-0.135240163110766	0.110442078867005	-0.1716841854985	0.149097842790179	-0.0799198686328887	0.0613118236581655	0.0540222516540901	-0.0584504455886237	-0.0792707688670277	0.103517612605289	0.0736120699389193	0.129210038187921	-0.224146705267674	-0.0830177803746544	-0.0969749673793584
77	KO	03m.4	3	20.5	19.3	20.0	0.9756098	5.85	76006.0	2.4747323398412533	0.123799641509062	-0.147346766593439	0.142693020902653	0.0122789947669431	-0.0445423871213475	-0.08011880475962	-0.0675991210310453	-0.0338833193712442	0.150451215506066	0.0638685110579677	0.0286040028555622	0.112720216556176	-0.0774617138952561	0.0930807185161697	0.145559260110487	0.0169333619442544	-0.0753234717470172	0.141868904078012	0.126447337967742	0.0405371246316478	-0.0402620147696799	0.0855551777024043	0.0497690907734186	0.254427576058117	-0.19997696649347	-0.00365580075487517	-0.0768893380543327	0.0150220138542344	0.13943604153752	-0.216497744495281	0.00752614206470128	0.0298352892063255	0.106684162501646	0.135354245172787	0.0795508429071718	0.120632520067797	0.220174289183801	-0.261133424873297	0.0381139110393899	0.00789591352577626	0.133993178473346	0.00849268257052941	-0.180915520071236	-0.0856698141764661	0.0568270844942479	-0.0716760648202458	0.0740182326905118
78	KO	03m.4	3	19.9	18.0	18.4	0.92462313	9.55	71367.0	2.474490997767265	0.0382565932448728	-0.134307579713848	0.16253308962972	0.074216653970387	-0.107821133505758	-0.215130578443797	-0.0117714299832735	0.0384117232014341	-0.00794389334850527	0.0393424772401128	-0.0180073630760157	0.130550664243587	0.0280747096611957	0.0934944143247484	0.267752739968313	0.0854223903573571	0.161067250172396	-0.14667002381876	0.136019292415004	-0.115704680324351	-0.0663606469950638	-0.157920912658511	0.163143573180307	0.0558087392022425	0.17575294684463	0.148682809381599	-0.0738112267756549	0.166384713662642	0.075032499549267	-0.0164427116636539	-0.0398230114820374	0.0394287801477446	0.0751832069237332	-0.0946215800945078	-0.119227136998752	-0.138407392461555	-0.383524888149309	-0.0194709349239302	-0.194206583239036	-0.0122269267143298	-0.0767759883706465	-0.143766323399257	0.0139473322495927	0.209029894512145	-0.00236751610481801	-0.0422395157178563	0.120423658520944
79	KO	03m.4	3	18.8	18.3	18.7	0.99468094	2.66	94924.0	2.2829342208162653	-0.100938938280085	-0.103962637859928	0.101473982344064	0.0310099084008282	-0.118991339490184	-0.199481370247433	0.0121199145353279	0.0389588127808047	0.0388288853833514	-0.333697860659947	0.236913394623736	0.13087313567661	-0.107389346240588	0.0298342829019672	0.111773719715941	0.0081855510079336	0.233574594687064	-0.0707529006250739	0.299051084169866	0.0598410255560779	-0.0666091245337674	0.0525757006083117	-0.247849792783095	-0.129914709905563	0.0763280154048264	-0.181135460620731	-0.0108729582690698	0.0209315076367085	0.159297452306513	-0.0849471046926542	-0.092080091595333	-0.0320103920555325	0.0212361774389598	-0.11973084284602	0.183800963421067	0.107217448877302	0.188564749844511	0.145987232199129	0.0307168963947998	0.00782047268530871	0.042208164062906	0.0197165529981284	0.193292653610077	-0.0714639597295969	-0.0395249946728903	0.0967096962647708	0.0473205296577005
80	KO	03m.4	3	17.4	17.1	17.4	1.0	1.72	99828.0	2.413925163687417	0.120956957662876	-0.0609034170616228	0.247868753949007	-0.0284234529124805	-0.0702039557923386	-0.0306473155172783	0.0272791848373815	-0.0488941163050526	0.145302538150433	-0.0763261754346056	0.18129223454427	-0.114240566093872	0.0651545315257645	0.00337589208171213	-0.048901244150696	0.157108428907974	0.0180051542037885	0.0118681478103669	0.00416355029464619	0.117385762714699	-0.103854349953305	0.113846195345643	0.03689228640837	-0.0524849647056582	-0.170431115272258	0.180847572302973	0.072614861603036	-0.266704463720595	-0.265599367394249	0.0182096381164323	-0.218975796310084	0.0157209403670891	0.19593755344074	0.0940227420485344	0.129613762284344	-0.0849072462818819	-0.0652880812508213	0.0215462003503045	0.180907667016477	0.0590026149114122	-0.103884636526964	-0.136762570028139	-0.109085253521042	0.0124233564638504	0.215996198874056	-0.000153954140925614	-0.162829724524092
